ID,Time,Air,Tricks,Speed,Points
Ramp0,27.1701259613037,57,0,62,30
Ramp0,35.070125579834,52,0,53,30
Ramp0,49.2501258850098,50,0,51,20
Ramp0,57.010124206543,57,0,49,0
Ramp0,67.1501235961914,56,0,57,30
Ramp0,84.0501251220703,95,0,64,30
Ramp0,202.290115356445,62,0,65,30
Ramp0,204.670120239258,105,0,32,0
Ramp0,244.3701171875,70,0,75,30
Ramp0,338.450134277344,137,0,109,0
Ramp0,353.670104980469,58,0,60,30
Ramp0,475.570129394531,68,0,70,30
Ramp0,512.230102539063,64,0,71,30
Ramp0,527.610107421875,74,0,77,30
Ramp0,532.010131835938,67,0,73,30
Ramp0,560.570129394531,66,0,61,0
Ramp0,565.110107421875,66,0,63,30
Ramp0,586.710144042969,76,0,77,0
Ramp1,93.2901229858398,131,0,68,40
Ramp1,99.8901214599609,125,0,67,40
Ramp1,111.530120849609,102,0,54,0
Ramp1,122.710121154785,340,0,31,30
Ramp1,170.410125732422,128,0,60,40
Ramp1,198.790115356445,115,0,63,40
Ramp1,233.590118408203,116,0,59,40
Ramp1,250.230117797852,115,0,60,40
Ramp1,260.030120849609,146,0,69,40
Ramp1,283.550109863281,116,0,59,20
Ramp1,323.090118408203,153,0,69,40
Ramp1,327.830108642578,122,0,65,0
Ramp1,346.310119628906,283,0,7,40
Ramp1,370.430114746094,42,0,16,0
Ramp1,403.490112304688,0,0,52,0
Ramp1,462.510131835938,127,0,62,40
Ramp1,470.410125732422,134,0,68,40
Ramp1,523.85009765625,138,0,90,40
Ramp1,541.810119628906,129,0,63,0
Ramp1,592.770141601563,128,0,65,40
Ramp1,598.39013671875,130,0,66,40
Ramp2,131.850128173828,214,0,43,30
Ramp2,270.730133056641,248,1,4,0
Ramp2,311.630126953125,220,0,44,30
Ramp2,360.950134277344,217,0,42,20
Ramp2,390.010131835938,219,0,45,30
Ramp2,421.230102539063,316,0,58,0
Ramp2,502.350128173828,203,0,46,30
Speed0,22.3301258087158,0,0,66,20
Speed0,62.070125579834,0,0,65,20
Speed0,72.2301254272461,0,0,77,0
Speed0,80.0701217651367,0,0,89,20
Speed0,115.250122070313,0,0,71,20
Speed0,185.290130615234,0,0,90,0
Speed0,254.3701171875,0,0,81,20
Speed0,301.270111083984,0,0,89,0
Speed0,315.550109863281,0,0,84,20
Speed0,335.170104980469,0,0,87,20
Speed0,414.570129394531,0,0,88,0
Speed0,582.050109863281,0,0,90,20
Speed1,180.8701171875,67,0,162,20
Speed1,393.690124511719,64,0,131,20
Speed1,483.810119628906,62,0,157,30
Speed1,600.250122070313,53,0,130,0
Speed2,146.570129394531,353,0,13,40
Speed2,276.750122070313,66,0,152,40
Speed2,478.3701171875,60,0,142,40
Spike0,40.3701248168945,60,0,57,15
Spike0,71.2701263427734,65,0,76,30
Spike0,175.390121459961,59,0,76,15
Spike0,401.990112304688,59,0,83,15
Spike1,366.090118408203,59,0,63,15
Spike2,225.070129394531,57,0,83,45
Spike2,294.070129394531,61,0,82,30
Spike2,333.290130615234,50,0,79,30
Spike2,508.810119628906,55,0,78,45
Wall0,31.5101261138916,0,0,56,25
Wall0,181.250122070313,1,0,131,0
Wall0,194.490127563477,1,0,77,0
Wall0,296.070129394531,0,0,77,25
Wall1,88.1501235961914,1,0,78,0
Wall1,105.470123291016,1,0,63,25
Wall1,150.030120849609,2,0,68,50
Wall1,170.810119628906,1,0,63,50
Wall1,492.950103759766,2,0,85,50
Wall1,547.150085449219,1,0,76,0
Wall1,550.910095214844,3,0,80,50
Wall2,101.410125732422,67,0,57,0
Wall2,157.590118408203,76,0,67,75
Wall2,490.8701171875,89,0,76,75
Wall2,554.130126953125,103,0,68,75
