Time,Preferences:,Ramp,RampL0,RampL1,RampL2,Speed,SpeedL0,SpeedL1,SpeedL2,Spike,SpikeL0,SpikeL1,SpikeL2,Wall,WallL0,WallL1,WallL2,NumObjTouched,TotalPoints,Orbs,Intro,Deaths,Jumps,TimesReset,AvgSpeed,Tricks:,Flips,Spins,Turns,Perfect Flips,Perfect Turns,Perfect Spins,Frames:,framesAtMax,framesBoosting,framesDrifting,framesInAir,framesOnBack
30.0198,,25,33,33,33,25,33,33,33,25,33,33,33,25,33,33,33,2,50,4,True,0,0,0,50.86669,,0,0,0,0,0,0,,8,51,0,94,0
60.03523,,25,33,33,33,25,33,33,33,25,33,33,33,25,33,33,33,7,140,12,True,0,1,0,52.44371,,0,0,0,0,0,0,,8,51,0,320,0
90.06832,,27,32,25,25,26,27,25,25,22,19,25,25,10,7,13,13,11,210,17,False,0,1,0,61.32549,,0,0,0,0,0,0,,71,201,0,377,0
120.0846,,27,31,24,24,27,30,25,25,22,18,24,25,10,6,12,13,15,260,21,False,0,2,0,64.59265,,0,0,0,0,0,0,,196,371,0,745,16
150.1178,,28,31,28,24,27,31,24,25,21,17,23,25,10,7,11,13,20,395,31,False,0,4,0,67.6112,,0,0,0,0,0,0,,253,471,0,1096,17
180.1337,,26,29,23,24,25,29,20,25,22,23,19,25,13,5,23,13,25,510,38,False,1,6,0,68.48782,,0,0,0,0,0,0,,321,521,0,1519,46
210.1497,,27,28,28,24,24,29,18,25,22,24,18,25,12,5,21,13,27,565,43,False,2,8,0,67.69778,,0,0,0,0,0,0,,325,521,0,1838,47
240.1829,,26,28,25,24,26,29,23,25,23,25,21,25,11,4,18,13,34,700,52,False,2,11,0,70.08849,,0,0,0,0,0,0,,453,691,0,2146,49
270.1991,,26,29,25,23,27,31,23,24,23,24,21,26,10,3,18,12,41,835,62,False,2,13,0,71.8163,,0,0,0,0,0,0,,610,891,0,2470,62
300.2145,,25,29,25,19,30,31,23,36,22,24,21,22,9,3,18,8,44,901,65,False,3,15,0,71.68249,,1,0,0,0,0,0,,638,1037,0,2874,65
330.2473,,26,29,25,22,29,31,23,33,22,24,21,20,10,3,18,12,48,1016,71,False,3,17,0,70.18491,,2,0,0,0,0,0,,732,1161,0,3685,78
360.2633,,27,29,26,24,30,31,26,32,21,24,19,19,9,3,15,11,53,1146,81,False,4,19,0,69.86213,,2,0,0,0,0,0,,832,1301,0,4183,80
390.2638,,26,27,27,24,31,33,27,31,21,24,19,19,8,2,13,12,60,1231,85,False,4,24,0,70.53153,,2,0,0,0,0,0,,923,1351,0,4680,80
420.2792,,26,27,27,25,31,33,27,31,21,24,19,19,8,2,13,12,62,1231,85,False,4,25,0,69.00713,,2,0,0,0,0,0,,923,1351,0,4844,80
450.2956,,25,26,27,22,32,34,27,34,20,23,19,17,9,2,13,13,71,1386,92,False,5,29,0,69.68726,,2,0,0,0,0,0,,1103,1681,0,5543,107
480.3123,,25,26,27,21,31,33,27,32,19,22,19,16,11,5,13,18,74,1561,99,False,6,30,0,69.67931,,2,0,0,0,0,0,,1118,1681,0,5773,108
510.3449,,25,26,27,23,31,33,27,31,19,22,19,16,11,5,13,17,77,1606,103,False,8,31,0,69.21654,,2,0,0,0,0,0,,1142,1731,0,6218,124
540.3947,,25,26,28,23,30,33,27,31,19,22,19,16,11,5,12,17,80,1686,111,False,9,31,0,69.26382,,2,0,0,0,0,0,,1142,1731,0,6549,145
570.4266,,25,25,28,23,30,31,27,31,20,24,19,16,11,6,12,17,86,1811,119,False,9,31,0,69.66779,,2,0,0,0,0,0,,1189,1871,0,6809,145
600.4268,,25,24,27,22,30,32,29,28,21,24,18,21,10,6,11,15,94,2103,136,False,9,36,0,68.94138,,3,0,0,1,0,0,,1270,1991,12,7516,155
