ID,Points,numTotal,Preference,avgAir,avgTricks,avgSpeed,avgPoints,StdDevAir,StdDevTricks,StdDevSpeed,StdDevPoints
Ramp0,260,15,30,64.1428527832031,0,56.2857131958008,18.5714282989502,2.97311687469482,0,1.62447226047516,3.90829706192017
Ramp1,110,7,21,161.66667175293,0,56.6666679382324,36.6666679382324,46.2120704650879,0,11.1529769897461,2.9814236164093
Ramp2,124,9,23,177,0.800000011920929,49.4000015258789,24.7999992370605,25.0762100219727,0.987935066223145,4.41454124450684,13.0022859573364
Speed0,60,7,20,0,0,72.5,10,0,0,7.35218095779419,4.88124465942383
Speed1,227,7,28,136.800003051758,0.400000005960464,115,45.4000015258789,52.355396270752,0.805707991123199,11.2147655487061,14.4077386856079
Speed2,195,5,23,42,0,124,48.75,6.76633071899414,0,8.71696758270264,5.67603588104248
Spike0,130,11,28,51.8571395874023,0.142857149243355,64.7142868041992,18.5714282989502,4.35342168807983,0.828267514705658,8.83280467987061,4.79113388061523
Spike1,147,7,24,47.25,0.5,67.5,36.75,10.0472087860107,0.742321014404297,11.8966512680054,13.5435543060303
Spike2,280,10,29,96,0.5,47.625,35,13.8590669631958,0.892083168029785,5.91874074935913,3.32171058654785
Wall0,100,6,21,0.666666686534882,0,69.6666641235352,16.6666660308838,0.932120800018311,0,2.95631265640259,4.50825834274292
Wall1,150,9,26,15.4285717010498,0,64.8571395874023,21.4285717010498,6.83317708969116,0,2.13762021064758,9.30527973175049
Wall2,225,7,23,65.5,0,64.8333358764648,37.5,3.93894863128662,0,2.28610062599182,17.153284072876
