Time,Preferences:,Ramp,RampL0,RampL1,RampL2,Speed,SpeedL0,SpeedL1,SpeedL2,Spike,SpikeL0,SpikeL1,SpikeL2,Wall,WallL0,WallL1,WallL2,NumObjTouched,TotalPoints,Orbs,Intro,Deaths,Jumps,TimesReset,AvgSpeed,Tricks:,Flips,Spins,Turns,Perfect Flips,Perfect Turns,Perfect Spins,Frames:,framesAtMax,framesBoosting,framesDrifting,framesInAir,framesOnBack
30.0197,,25,33,33,33,25,33,33,33,25,33,33,33,25,33,33,33,1,30,0,True,0,8,0,38.25922,,3,0,0,2,0,0,,0,0,0,557,9
60.03505,,25,33,33,33,25,33,33,33,25,33,33,33,25,33,33,33,10,180,12,True,0,12,0,48.59668,,3,0,0,2,0,0,,14,101,0,1070,24
90.03531,,29,35,25,25,23,21,25,25,25,25,25,25,9,4,13,13,18,351,22,False,0,16,0,57.36786,,6,0,0,5,0,0,,118,291,0,1576,42
120.0515,,28,34,23,22,24,20,23,32,24,26,23,22,10,7,16,9,26,516,33,False,0,21,0,62.33177,,6,0,0,5,0,0,,216,381,0,2176,46
150.067,,28,33,26,20,24,21,22,30,23,25,22,20,11,6,16,15,33,651,41,False,1,21,0,63.38366,,6,0,0,5,0,0,,261,431,0,2508,69
180.1,,27,33,25,22,25,23,27,28,21,23,21,19,12,8,14,17,44,831,50,False,1,28,0,67.0365,,6,0,0,5,0,0,,457,601,0,3076,71
210.1157,,27,30,28,22,23,21,26,24,24,27,20,26,12,9,13,15,51,986,61,False,1,31,0,66.15294,,6,0,0,5,0,0,,460,601,0,3854,73
240.1319,,26,29,26,23,22,21,23,23,26,28,21,27,12,8,16,13,58,1201,76,False,1,36,0,66.6048,,6,0,0,5,0,0,,469,601,0,4582,76
270.1323,,25,29,24,22,22,22,26,21,25,27,20,28,13,8,17,15,67,1491,92,False,1,43,0,67.85547,,6,0,0,5,0,0,,657,721,0,5350,81
300.1648,,26,29,25,23,23,22,28,20,25,27,18,29,12,8,15,14,74,1651,104,False,2,48,0,66.90079,,6,0,0,5,0,0,,662,791,0,6192,82
330.1976,,25,29,25,22,23,23,28,19,26,27,18,31,12,8,15,13,77,1763,109,False,2,57,0,65.15583,,11,0,0,7,0,0,,663,810,0,7177,161
360.214,,26,29,27,23,22,23,26,19,26,27,17,32,12,8,16,12,85,1928,120,False,2,63,0,66.4396,,11,0,0,7,0,0,,768,911,0,7730,162
390.2295,,25,29,25,23,23,23,25,22,26,27,21,30,11,8,16,11,90,2123,130,False,2,65,0,69.51217,,12,0,2,7,0,0,,792,1091,0,8712,201
420.2457,,26,29,25,23,23,23,24,22,27,27,22,30,11,8,15,11,93,2211,136,False,3,69,0,69.24203,,15,0,2,7,0,0,,792,1091,0,9260,211
450.262,,26,29,25,23,23,23,24,22,27,27,22,30,11,8,15,11,95,2271,140,False,4,73,0,67.78739,,15,0,4,7,2,0,,792,1091,0,9871,240
480.2788,,26,29,26,23,23,23,23,22,26,27,22,30,11,8,15,11,97,2373,145,False,5,82,0,66.76833,,19,0,5,8,3,0,,792,1091,0,10939,252
510.3276,,26,29,26,22,23,23,23,22,26,27,22,29,11,8,15,12,102,2543,157,False,6,83,0,65.82536,,19,0,5,8,3,0,,792,1091,0,11459,313
540.3439,,20,16,26,22,40,58,23,22,20,14,22,29,6,-2,15,12,105,2563,158,False,8,85,0,65.86719,,19,0,5,8,3,0,,794,1191,0,12072,313
570.3764,,21,16,26,24,40,58,23,21,20,14,22,29,6,-2,15,11,108,2613,163,False,8,85,0,65.2064,,19,0,5,8,3,0,,796,1191,0,12486,327
600.3925,,21,16,25,24,39,58,22,21,20,14,21,29,6,-2,17,12,114,2697,168,False,9,93,0,64.24392,,21,0,5,8,3,0,,796,1191,0,13251,340
