ID,Points,numTotal,Preference,avgAir,avgTricks,avgSpeed,avgPoints,StdDevAir,StdDevTricks,StdDevSpeed,StdDevPoints
Ramp0,294,12,27,74.0833358764648,0.25,59.5833320617676,24.5000019073486,13.0955324172974,0.760383188724518,5.97668170928955,4.85579347610474
Ramp1,130,9,24,87.7142791748047,0.714285731315613,33.1428604125977,18.5714282989502,33.2100219726563,1.0167156457901,8.62457847595215,6.80363607406616
Ramp2,313,13,23,162.272735595703,1.63636350631714,35.1818199157715,28.4545421600342,2.96161651611328,0.990746259689331,2.56047534942627,4.24626636505127
Speed0,100,7,19,0,0,73.5,16.6666660308838,0,0,5.29485940933228,2.23092865943909
Speed1,20,4,15,84,0,68,20,0,0,0,0
Speed2,158,2,32,338,5,8,158,0,0,0,0
Spike0,185,9,29,103.25,0.75,51.625,23.125,52.9228248596191,1.4756726026535,12.508752822876,2.94528388977051
Spike1,57,2,21,45,0.5,61,28.5,20,0.5,12,1.5
Spike2,350,12,25,53,0.714285731315613,63.7142868041992,50,1.95211660861969,0.841518223285675,5.8527398109436,8.39871692657471
Wall0,150,10,23,1.28571426868439,0,60.4285697937012,21.4285717010498,1.44901049137115,0,5.2567982673645,2.25187158584595
Wall1,100,6,38,28.25,0,66.75,25,16.4679355621338,0,5.727210521698,14.7542362213135
Wall2,137,3,18,98,1,53,68.5,56,0,4,18.5
