ID,Time,Air,Tricks,Speed,Points
Ramp0,33.492488861084,170,0,42,60
Ramp0,53.3124885559082,124,0,56,20
Ramp0,73.6924896240234,70,1,73,42
Ramp0,79.5724868774414,69,1,75,42
Ramp0,87.0524826049805,47,0,97,20
Ramp0,106.752487182617,60,0,68,30
Ramp0,119.05248260498,71,0,75,30
Ramp0,160.512481689453,30,0,87,20
Ramp0,246.412475585938,0,0,73,0
Ramp0,511.712463378906,125,0,38,30
Ramp1,131.452484130859,131,0,66,40
Ramp1,205.97248840332,138,0,65,40
Ramp1,239.952484130859,139,0,51,0
Ramp1,282.632476806641,126,0,64,40
Ramp1,337.092468261719,134,0,68,40
Ramp1,411.852478027344,132,0,70,40
Ramp1,452.372467041016,129,0,5,50
Ramp2,174.272491455078,0,0,79,0
Ramp2,175.032485961914,0,0,74,0
Ramp2,191.412490844727,168,0,47,0
Ramp2,225.212478637695,233,0,35,60
Ramp2,252.592483520508,204,0,35,20
Ramp2,292.452484130859,238,0,48,10
Ramp2,359.212493896484,35,0,75,0
Ramp2,385.612487792969,452,3,35,0
Ramp2,568.472473144531,261,0,7,50
Speed0,46.992488861084,0,0,65,0
Speed0,58.9124870300293,0,0,64,0
Speed0,70.7724838256836,0,0,64,20
Speed0,83.9924850463867,0,0,87,20
Speed0,136.032485961914,0,0,84,20
Speed0,178.372482299805,0,0,81,20
Speed0,254.952484130859,0,0,72,20
Speed0,329.952484130859,0,0,78,20
Speed0,519.612487792969,334,0,75,20
Speed1,165.63249206543,60,0,152,20
Speed1,259.012481689453,72,0,172,20
Speed1,275.252471923828,68,0,102,50
Speed1,344.352478027344,58,0,156,0
Speed1,559.492492675781,0,0,74,0
Speed2,111.872482299805,49,0,123,40
Speed2,369.972473144531,58,0,143,60
Spike0,39.4724884033203,50,0,56,0
Spike0,45.0324859619141,51,0,57,15
Spike0,56.7524871826172,44,0,57,30
Spike0,83.3124847412109,63,0,81,0
Spike0,116.952484130859,59,0,85,15
Spike0,183.232482910156,195,0,40,90
Spike0,229.412475585938,59,0,70,0
Spike0,232.492477416992,58,0,77,15
Spike1,217.612487792969,55,0,82,15
Spike1,361.552490234375,63,0,75,15
Spike1,415.092468261719,56,0,76,30
Spike2,198.452484130859,50,0,61,45
Spike2,213.052490234375,58,0,79,45
Spike2,246.232482910156,63,0,77,30
Spike2,257.232482910156,62,0,92,45
Spike2,270.012481689453,55,0,70,30
Spike2,286.952484130859,55,0,78,30
Spike2,327.572479248047,148,0,49,50
Spike2,332.712493896484,59,0,87,45
Spike2,346.472473144531,55,0,104,30
Wall0,41.2324867248535,0,0,56,0
Wall0,48.7124862670898,0,0,81,25
Wall0,60.6124877929688,0,0,79,0
Wall0,97.7524871826172,0,0,80,0
Wall0,156.032485961914,0,0,81,0
Wall0,208.312484741211,2,0,74,25
Wall1,91.3324890136719,3,0,83,50
Wall1,104.232482910156,2,0,76,0
Wall1,126.612487792969,0,0,72,0
Wall1,234.552490234375,3,0,74,50
Wall1,243.172485351563,2,0,70,50
Wall1,338.092468261719,5,0,71,0
Wall1,341.572479248047,2,0,80,50
Wall1,388.752471923828,0,0,70,25
Wall1,579.212463378906,49,0,53,0
Wall2,100.092483520508,89,0,67,0
Wall2,126.252487182617,80,0,72,50
Wall2,176.992477416992,75,0,65,75
Wall2,195.132476806641,55,0,56,0
Wall2,266.29248046875,162,0,71,75
Wall2,505.192474365234,92,0,24,120
Wall2,573.692504882813,88,0,10,50
