ID,Time,Air,Tricks,Speed,Points
Ramp0,63.3244361877441,53,0,56,30
Ramp0,78.1044387817383,52,0,50,30
Ramp0,95.2844390869141,28,0,81,0
Ramp0,144.704437255859,71,0,55,0
Ramp0,150.844436645508,56,0,58,30
Ramp0,243.744430541992,68,0,72,30
Ramp0,371.424438476563,165,0,69,30
Ramp0,433.04443359375,55,0,57,20
Ramp0,598.964416503906,60,0,49,10
Ramp1,193.444427490234,102,0,55,40
Ramp1,238.384429931641,141,1,66,50
Ramp1,248.584426879883,125,0,60,0
Ramp1,297.644439697266,0,0,82,0
Ramp1,425.384429931641,145,0,60,40
Ramp1,550.084411621094,109,0,62,40
Ramp2,158.304428100586,211,0,42,30
Ramp2,181.864440917969,250,2,34,2
Ramp2,212.284439086914,232,1,45,40
Ramp2,219.744430541992,181,0,10,15
Ramp2,228.684432983398,166,1,44,32
Ramp2,282.384429931641,121,0,67,0
Ramp2,337.144439697266,165,1,70,10
Ramp2,357.604431152344,118,0,70,0
Ramp2,375.444427490234,129,1,59,10
Ramp2,544.944396972656,226,1,43,80
Ramp2,566.264404296875,133,0,54,0
Speed0,23.2444381713867,0,0,66,20
Speed0,25.0044384002686,0,0,88,20
Speed0,26.5044384002686,0,0,91,20
Speed0,56.0644378662109,0,0,66,20
Speed0,82.5044403076172,0,0,64,20
Speed0,164.144439697266,0,0,96,0
Speed0,199.984436035156,0,0,89,20
Speed0,273.304443359375,0,0,90,20
Speed0,294.024444580078,0,0,86,20
Speed0,297.424438476563,0,0,90,0
Speed0,404.384429931641,6,0,48,20
Speed1,264.104431152344,59,0,139,20
Speed2,163.324432373047,44,0,123,20
Speed2,388.964416503906,60,0,148,40
Spike0,46.4644393920898,53,0,58,15
Spike0,85.3244400024414,55,0,87,15
Spike0,90.4644393920898,42,0,82,0
Spike0,166.104431152344,69,0,117,15
Spike0,245.564437866211,53,0,69,15
Spike0,312.364440917969,61,0,81,0
Spike0,590.204406738281,65,0,84,30
Spike1,279.364440917969,49,0,84,15
Spike1,295.664428710938,60,0,126,60
Spike1,309.504425048828,60,0,81,30
Spike1,366.004425048828,52,0,83,15
Spike1,384.364440917969,54,0,53,15
Spike1,552.644409179688,120,0,20,15
Spike2,147.364440917969,115,0,21,0
Spike2,258.744445800781,163,1,33,25
Spike2,431.604431152344,67,0,62,45
Spike2,593.444396972656,145,0,34,0
Wall0,40.1444358825684,1,0,57,25
Wall0,87.8044357299805,2,0,82,25
Wall0,99.7044372558594,2,0,82,25
Wall0,142.204437255859,0,0,79,0
Wall0,271.304443359375,1,0,84,0
Wall0,289.464447021484,0,0,54,0
Wall1,105.96443939209,11,0,83,0
Wall1,139.104431152344,46,0,79,50
Wall1,196.684432983398,0,0,77,0
Wall1,200.384429931641,4,0,93,50
Wall1,231.824432373047,3,0,70,50
Wall1,251.464431762695,3,0,74,50
Wall1,254.084426879883,0,0,81,50
Wall1,274.824432373047,3,0,85,0
Wall1,275.404418945313,16,0,85,0
Wall1,312.844421386719,2,0,79,0
Wall1,348.284423828125,2,0,81,0
Wall1,353.304443359375,2,0,82,50
Wall1,360.564422607422,10,0,77,50
Wall1,394.284423828125,0,0,84,0
Wall1,395.484436035156,2,0,81,0
Wall1,421.664428710938,2,0,82,50
Wall1,437.964416503906,1,0,76,50
Wall1,438.54443359375,12,0,74,50
Wall2,173.824432373047,37,0,71,0
Wall2,525.824401855469,42,0,77,20
