ID,Time,Air,Tricks,Speed,Points
Ramp0,37.3550338745117,203,1,2,30
Ramp0,46.9150352478027,60,0,50,20
Ramp0,51.9350318908691,67,0,71,30
Ramp0,63.3950347900391,71,0,77,30
Ramp0,102.915031433105,67,0,70,20
Ramp0,138.295028686523,123,0,44,20
Ramp0,188.795028686523,68,0,72,30
Ramp0,254.275024414063,29,0,108,30
Ramp0,272.955017089844,64,0,65,30
Ramp0,281.855041503906,223,0,34,60
Ramp0,288.955017089844,81,0,62,60
Ramp0,315.215026855469,70,0,75,30
Ramp0,328.355041503906,64,0,68,30
Ramp0,361.575012207031,58,0,64,30
Ramp0,425.015014648438,70,0,74,0
Ramp0,437.595031738281,56,0,59,30
Ramp1,80.2150344848633,160,0,47,40
Ramp1,122.055030822754,132,0,68,40
Ramp1,241.715026855469,165,0,96,40
Ramp1,258.475036621094,132,0,70,40
Ramp1,325.335021972656,125,0,67,40
Ramp1,339.095031738281,179,0,60,60
Ramp1,368.055023193359,120,0,62,40
Ramp1,372.055023193359,0,0,57,0
Ramp1,546.375,110,0,53,40
Ramp1,550.554992675781,81,0,17,0
Ramp2,95.2150344848633,136,0,49,0
Ramp2,135.035034179688,254,1,38,30
Ramp2,178.875030517578,0,0,47,0
Ramp2,202.815032958984,120,0,57,0
Ramp2,212.615036010742,261,0,8,30
Ramp2,267.335021972656,173,0,50,20
Ramp2,301.815032958984,233,0,36,30
Ramp2,430.455017089844,200,0,31,50
Speed0,31.0350341796875,0,0,65,20
Speed0,42.1550331115723,0,0,62,20
Speed0,48.6750335693359,0,0,62,20
Speed0,55.0150337219238,0,0,68,20
Speed0,56.9750328063965,0,0,84,20
Speed0,59.9350318908691,0,0,91,20
Speed0,63.735034942627,14,0,86,20
Speed0,65.4950332641602,0,0,90,20
Speed0,67.2550354003906,0,0,91,20
Speed0,110.475028991699,0,0,83,20
Speed0,139.275024414063,0,0,68,20
Speed0,175.875030517578,0,0,77,20
Speed0,223.655029296875,0,0,85,20
Speed0,228.275024414063,0,0,79,20
Speed0,236.615036010742,0,0,89,20
Speed0,251.455032348633,0,0,83,20
Speed0,252.155029296875,0,0,94,20
Speed0,304.715026855469,62,0,122,0
Speed0,307.4150390625,0,0,90,20
Speed0,355.455017089844,0,0,88,20
Speed0,459.615020751953,0,0,90,20
Speed1,126.855033874512,67,0,152,20
Speed1,293.9150390625,70,0,160,0
Speed1,417.055023193359,40,0,97,0
Speed2,347.655029296875,49,0,122,20
Spike0,108.575035095215,48,0,75,15
Spike0,198.07502746582,58,0,81,15
Spike0,225.555023193359,63,0,107,15
Spike0,354.115020751953,54,0,84,15
Spike1,87.2150344848633,37,0,69,15
Spike1,173.195037841797,47,0,79,30
Spike1,219.975036621094,53,0,74,30
Spike1,322.315032958984,48,0,81,15
Spike1,343.855041503906,48,0,69,0
Spike1,434.135009765625,33,0,65,15
Spike1,509.195037841797,41,0,67,30
Spike2,74.0750350952148,67,0,78,30
Spike2,141.155029296875,56,0,117,30
Spike2,181.035034179688,54,0,57,15
Spike2,184.73503112793,47,0,74,45
Spike2,193.695022583008,51,0,78,45
Spike2,205.455032348633,39,0,62,15
Spike2,270.155029296875,41,0,64,15
Spike2,311.135040283203,49,0,86,30
Spike2,423.515014648438,56,0,80,45
Wall0,25.4550342559814,0,0,47,25
Wall0,167.855026245117,1,0,83,25
Wall0,191.475036621094,2,0,75,25
Wall0,261.455017089844,43,0,76,0
Wall0,286.735015869141,0,0,71,0
Wall1,285.635040283203,73,0,67,50
Wall1,294.435028076172,2,0,123,50
Wall1,331.655029296875,3,0,69,50
Wall1,363.515014648438,3,0,71,25
Wall1,380.855010986328,3,0,80,50
Wall1,381.275024414063,14,0,80,50
Wall1,595.115051269531,38,0,56,0
Wall2,114.855033874512,85,0,84,75
Wall2,174.935028076172,77,0,68,0
Wall2,408.315032958984,167,1,29,75
Wall2,504.815032958984,292,1,49,121
Wall2,531.135009765625,214,0,38,75
Wall2,548.035034179688,66,0,18,0
