ID,Time,Air,Tricks,Speed,Points
Ramp0,25.2068767547607,52,1,53,42
Ramp0,31.8268756866455,48,1,48,40
Wall0,18.5068759918213,1,0,51,25
Wall0,21.3868770599365,2,0,55,25
