ID,Points,numTotal,Preference,avgAir,avgTricks,avgSpeed,avgPoints,StdDevAir,StdDevTricks,StdDevSpeed,StdDevPoints
Ramp0,202,9,19,67.25,0.25,59.25,25.25,3.41070437431335,0.86234039068222,6.25049781799316,13.4142799377441
Ramp1,226,10,25,195.285720825195,0.857142865657806,58.8571434020996,32.2857131958008,36.9698143005371,0.947664976119995,4.8175802230835,2.90433979034424
Ramp2,270,10,26,178.857147216797,2.42857146263123,28.5714263916016,38.5714302062988,29.7748126983643,1.53426551818848,4.1354079246521,16.2918891906738
Speed0,320,23,27,0.650000035762787,0,78,15.9999971389771,1.66731917858124,0,6.75627565383911,4.16894340515137
Speed1,160,11,28,207.699996948242,0,74.8000030517578,16,41.4743041992188,0,3.57939434051514,2.06539440155029
Speed2,230,7,31,308.714263916016,0.28571429848671,111.428573608398,32.8571434020996,17.7693653106689,0.807763576507568,25.4087715148926,5.79131269454956
Spike0,121,7,19,55.5999984741211,0.400000005960464,61.2000007629395,24.2000007629395,2.13333177566528,0.754174530506134,8.85910129547119,3.3048460483551
Spike1,90,9,23,51,0,71.1666717529297,15,7.47272777557373,0,4.2556734085083,2.55733323097229
Spike2,45,1,15,62,0,82,45,0,0,0,0
Wall0,150,8,34,10,0,64,18.7499980926514,3.60374879837036,0,2.68560075759888,2.99627017974854
Wall1,275,8,23,5.37499952316284,0,82.375,34.375,1.63680791854858,0,2.52572202682495,6.19137239456177
Wall2,235,4,25,183,0,78.25,58.75,12.5421867370605,0,15.3651609420776,7.63706111907959
