ID,Time,Air,Tricks,Speed,Points
Ramp0,56.4506378173828,51,0,51,30
Ramp0,65.3706359863281,51,0,53,30
Ramp0,92.9906387329102,46,1,39,10
Ramp0,109.930633544922,90,1,44,42
Ramp0,278.610626220703,53,0,85,0
Ramp0,305.350646972656,137,0,61,30
Ramp0,382.730621337891,40,0,66,0
Ramp0,404.310638427734,70,0,75,60
Ramp1,131.750640869141,183,0,58,0
Ramp1,143.770629882813,365,2,83,44
Ramp1,214.390640258789,153,1,94,12
Ramp1,228.350631713867,196,2,23,58
Ramp1,298.350646972656,253,0,39,30
Ramp1,423.490631103516,111,1,67,52
Ramp1,589.350646972656,106,0,48,30
Ramp2,222.850631713867,221,3,45,66
Ramp2,238.710632324219,238,6,35,70
Ramp2,259.070648193359,176,0,39,30
Ramp2,392.070617675781,194,5,40,74
Ramp2,503.130615234375,314,3,4,30
Ramp2,579.030639648438,0,0,2,0
Ramp2,599.210632324219,109,0,35,0
Speed0,22.4706382751465,0,0,66,20
Speed0,26.0306377410889,0,0,74,20
Speed0,30.3506393432617,0,0,71,20
Speed0,34.0106391906738,0,0,74,0
Speed0,35.7306365966797,0,0,85,20
Speed0,100.890640258789,0,0,58,20
Speed0,106.590637207031,0,0,83,20
Speed0,210.690628051758,0,0,53,0
Speed0,263.230621337891,0,0,85,20
Speed0,273.370635986328,0,0,88,20
Speed0,274.150634765625,0,0,93,20
Speed0,290.530639648438,0,0,89,20
Speed0,312.970642089844,0,0,88,20
Speed0,315.270629882813,0,0,93,20
Speed0,329.970642089844,0,0,92,20
Speed0,330.670623779297,0,0,93,20
Speed0,351.670623779297,0,0,63,20
Speed0,398.250640869141,0,0,83,20
Speed0,508.030639648438,13,0,80,0
Speed0,600.37060546875,0,0,49,0
Speed1,123.370635986328,296,0,126,20
Speed1,162.370635986328,144,0,22,20
Speed1,209.810638427734,204,0,31,20
Speed1,245.73063659668,253,0,25,20
Speed1,285.070617675781,308,0,101,0
Speed1,328.950622558594,63,0,136,20
Speed1,361.470642089844,67,0,95,20
Speed1,381.210632324219,36,0,63,0
Speed1,475.170623779297,376,0,65,20
Speed1,492.590637207031,330,0,84,20
Speed2,254.050628662109,391,0,56,20
Speed2,415.290618896484,463,0,84,40
Speed2,432.970642089844,320,0,161,40
Speed2,448.770629882813,369,0,117,20
Speed2,459.070617675781,204,0,177,40
Speed2,517.310607910156,144,2,13,50
Speed2,534.070617675781,270,0,172,20
Spike0,51.4306373596191,59,0,53,15
Spike0,88.8706359863281,52,0,53,15
Spike0,96.5306396484375,49,1,48,40
Spike0,105.910636901855,64,1,74,21
Spike0,152.750640869141,54,0,78,30
Spike1,115.330635070801,36,0,69,0
Spike1,149.670639038086,58,0,82,30
Spike1,309.250640869141,61,0,76,15
Spike1,326.210632324219,51,0,50,0
Spike1,386.890625,65,0,70,30
Spike1,525.750610351563,35,0,80,15
Spike2,202.150634765625,62,0,82,45
Wall0,31.9906387329102,1,0,81,25
Wall0,58.8906364440918,0,0,49,25
Wall0,79.0706405639648,22,0,48,25
Wall0,83.0706405639648,53,0,51,0
Wall0,134.490631103516,0,0,72,25
Wall0,276.590637207031,0,0,86,0
Wall0,377.170623779297,2,0,56,25
Wall0,479.710632324219,2,0,69,25
Wall1,232.250640869141,4,0,71,50
Wall1,271.530639648438,3,0,84,50
Wall1,274.590637207031,14,0,100,50
Wall1,275.290618896484,15,0,98,0
Wall1,305.570617675781,0,0,62,0
Wall1,399.210632324219,2,0,92,50
Wall1,419.790618896484,2,0,74,25
Wall1,594.190612792969,3,0,78,50
Wall2,173.210632324219,358,0,63,75
Wall2,267.890625,88,0,100,110
Wall2,269.870635986328,85,0,98,0
Wall2,577.210632324219,201,0,52,50
