ID,Points,numTotal,Preference,avgAir,avgTricks,avgSpeed,avgPoints,StdDevAir,StdDevTricks,StdDevSpeed,StdDevPoints
Ramp0,515,19,21,94.2222213745117,0.0555555559694767,62.6111145019531,28.6111106872559,15.9607496261597,0.905350685119629,5.77644824981689,2.47264838218689
Ramp1,0,3,13,75.5,0,64,0,34.5,0,9,0
Ramp2,541,20,33,186.277786254883,1.22222220897675,37.6111145019531,30.0555572509766,23.612813949585,1.445552110672,4.31071519851685,7.52458763122559
Speed0,260,26,29,5.91666650772095,0,85,10.8333339691162,2.32328081130981,0,2.83186984062195,2.50167989730835
Speed1,219,13,33,125.099998474121,0.699999988079071,134.400009155273,21.8999996185303,146.327972412109,1.68466734886169,41.1935615539551,2.56548452377319
Speed2,240,9,26,53.25,0,128.25,30,4.22056865692139,0,10.1705207824707,4.32029628753662
Spike0,165,14,18,56.1666679382324,0,80.4166717529297,13.75,1.52801191806793,0,1.98332035541534,5.05227518081665
Spike1,80,3,21,64,0,97.6666641235352,26.6666660308838,4.02077913284302,0,6.40746164321899,8.92873001098633
Spike2,120,5,22,80.1999969482422,0.400000005960464,64.5999984741211,24,64.4165420532227,0.800000011920929,22.8533535003662,12.2911195755005
Wall0,225,15,30,8.92307758331299,0,76.9230728149414,17.307689666748,3.78608679771423,0,2.55736041069031,5.21956586837769
Wall1,400,18,31,3.46666669845581,0,79.9333343505859,26.6666660308838,1.18303048610687,0,3.60389232635498,7.54370975494385
Wall2,75,3,18,85.6666641235352,0,71,25,17.0993824005127,0,9.49561309814453,18.3711738586426
