ID,Time,Air,Tricks,Speed,Points
Ramp0,117.207733154297,185,0,81,20
Ramp0,178.407730102539,136,1,10,30
Ramp0,276.207733154297,69,0,66,0
Ramp0,309.987731933594,75,0,14,0
Ramp0,338.827728271484,141,2,64,54
Ramp0,370.347717285156,69,0,74,30
Ramp0,376.587738037109,74,0,77,30
Ramp0,494.167724609375,70,0,62,0
Ramp0,516.547729492188,71,0,76,30
Ramp0,532.587707519531,57,0,60,30
Ramp0,537.647705078125,63,0,57,20
Ramp0,551.727722167969,48,0,49,30
Ramp0,578.187744140625,107,0,106,0
Ramp1,69.6277313232422,180,0,74,20
Ramp1,351.767730712891,143,0,30,40
Ramp1,393.047729492188,120,0,59,70
Ramp1,442.827728271484,125,0,65,40
Ramp1,503.807708740234,149,0,65,40
Ramp1,555.327697753906,120,0,66,40
Ramp1,584.967712402344,110,0,61,30
Ramp2,54.9877319335938,0,0,73,0
Ramp2,147.387725830078,197,1,45,42
Ramp2,214.927734375,216,2,40,48
Ramp2,316.787719726563,170,0,25,50
Ramp2,388.427734375,193,1,42,42
Ramp2,415.327728271484,201,3,37,82
Ramp2,430.727722167969,150,0,19,50
Ramp2,436.147735595703,147,0,39,50
Ramp2,452.40771484375,204,3,46,66
Ramp2,529.807739257813,207,2,45,44
Ramp2,548.007690429688,227,2,45,54
Ramp2,549.507690429688,64,0,26,0
Ramp2,593.027709960938,206,4,40,16
Ramp2,605.067749023438,0,0,0,10
Speed0,26.2277317047119,0,0,66,20
Speed0,30.0877323150635,0,0,74,20
Speed0,31.7077312469482,0,0,89,20
Speed0,35.5277328491211,0,0,74,20
Speed0,38.9477310180664,0,0,84,20
Speed0,49.7677307128906,0,0,89,20
Speed0,53.8877296447754,0,0,68,0
Speed0,59.6277313232422,0,0,86,20
Speed0,171.207733154297,0,0,88,20
Speed0,183.367721557617,0,0,74,20
Speed0,241.327728271484,74,0,161,20
Speed0,279.507720947266,17,0,92,0
Speed0,325.447723388672,0,0,83,20
Speed0,358.647735595703,0,0,80,20
Speed0,397.507720947266,0,0,83,20
Speed0,444.167724609375,0,0,81,20
Speed0,456.127716064453,0,0,82,20
Speed0,461.847717285156,0,0,88,20
Speed0,490.147735595703,0,0,87,20
Speed0,494.767730712891,0,0,71,20
Speed0,519.027709960938,0,0,86,20
Speed0,564.827697753906,0,0,84,20
Speed0,569.947692871094,0,0,85,20
Speed0,570.8876953125,0,0,95,20
Speed1,65.1877288818359,41,0,130,20
Speed1,111.987731933594,48,0,137,20
Speed1,157.58772277832,53,0,126,20
Speed1,218.027725219727,66,0,140,50
Speed1,507.987731933594,55,0,128,20
Speed1,510.947723388672,60,0,149,20
Speed2,76.807731628418,65,0,159,40
Speed2,185.267730712891,62,0,175,20
Speed2,286.167724609375,72,0,161,20
Speed2,321.567718505859,60,0,143,40
Speed2,373.40771484375,54,0,141,40
Speed2,538.487731933594,31,0,84,40
Speed2,575.427734375,64,0,153,40
Spike0,45.5677299499512,63,0,83,15
Spike0,105.187728881836,49,0,79,15
Spike0,141.707733154297,53,0,84,15
Spike0,489.207733154297,62,0,81,15
Spike0,582.307739257813,55,0,79,15
Spike1,90.5277328491211,57,0,77,15
Spike1,153.907730102539,217,0,31,40
Spike1,407.747711181641,173,0,54,70
Spike1,420.40771484375,54,0,67,15
Spike1,460.90771484375,47,0,82,30
Spike2,72.9477310180664,55,0,77,45
Spike2,100.207733154297,49,0,67,45
Spike2,324.427734375,124,0,120,120
Spike2,341.327728271484,69,0,66,95
Spike2,401.147735595703,22,0,88,60
Spike2,482.027709960938,53,0,76,80
Spike2,492.547729492188,61,0,94,45
Spike2,522.3876953125,56,0,87,45
Spike2,534.647705078125,46,0,64,15
Wall0,23.7477321624756,0,0,57,25
Wall0,33.307731628418,2,0,83,25
Wall0,42.4877319335938,2,0,83,25
Wall0,169.007720947266,0,0,80,25
Wall0,257.707733154297,2,0,79,25
Wall0,471.187713623047,0,0,82,0
Wall0,568.087707519531,0,0,73,25
Wall1,81.6477279663086,219,0,84,50
Wall1,93.1077270507813,29,0,77,0
Wall1,107.547729492188,3,0,79,50
Wall1,120.267730712891,2,0,67,50
Wall1,346.587738037109,2,0,80,25
Wall1,477.287719726563,108,0,60,125
Wall1,484.927734375,2,0,79,0
Wall1,572.947692871094,0,0,87,0
Wall1,579.90771484375,15,0,78,50
Wall2,52.6677322387695,72,0,77,75
Wall2,181.607727050781,53,0,48,75
Wall2,224.287719726563,53,0,74,0
Wall2,305.067718505859,72,0,64,75
Wall2,464.887725830078,118,0,103,75
Wall2,498.607727050781,83,0,74,75
Wall2,561.127746582031,111,0,69,75
