ID,Points,numTotal,Preference,avgAir,avgTricks,avgSpeed,avgPoints,StdDevAir,StdDevTricks,StdDevSpeed,StdDevPoints
Ramp0,274,14,24,89.6153793334961,0.230769231915474,61.2307662963867,21.0769214630127,6.05802392959595,0.922887623310089,13.0243463516235,6.27258920669556
Ramp1,280,10,20,135.285720825195,0,60,40,10.6864185333252,0,1.7254478931427,4.23771810531616
Ramp2,554,14,25,155.857131958008,1.28571426868439,37.2857131958008,39.5714263916016,43.3581466674805,1.12694215774536,10.4318656921387,8.65584564208984
Speed0,440,25,35,3.79166626930237,0,85.4166641235352,18.3333301544189,1.42728304862976,0,2.2526581287384,1.08229315280914
Speed1,150,7,19,53.8333320617676,0,135,25,3.15783596038818,0,6.44430446624756,2.94443964958191
Speed2,240,7,22,58.2857131958008,0,145.142868041992,34.2857131958008,3.95913791656494,0,5.77321672439575,2.91487693786621
Spike0,75,7,19,56.4000015258789,0,81.1999969482422,15,1.77713596820831,0,1.48599278926849,0
Spike1,170,7,21,109.599998474121,0,62.2000007629395,34,31.8234729766846,0,10.1349592208862,3.70800805091858
Spike2,550,10,25,59.4444427490234,0,82.1111068725586,61.1111106872559,4.97207641601563,0,6.55431509017944,16.5408744812012
Wall0,150,8,19,0.857142865657806,0,76.7142868041992,21.4285717010498,0.994741797447205,0,2.1013011932373,3.17990684509277
Wall1,350,13,39,42.2222213745117,0,76.7777786254883,38.8888893127441,10.4127073287964,0,1.98626708984375,5.34073257446289
Wall2,450,11,26,80.2857131958008,0,72.7142791748047,64.2857131958008,12.7275075912476,0,2.31017327308655,4.94138240814209
