Time,Preferences:,Ramp,RampL0,RampL1,RampL2,Speed,SpeedL0,SpeedL1,SpeedL2,Spike,SpikeL0,SpikeL1,SpikeL2,Wall,WallL0,WallL1,WallL2,NumObjTouched,TotalPoints,Orbs,Intro,Deaths,Jumps,TimesReset,AvgSpeed,Tricks:,Flips,Spins,Turns,Perfect Flips,Perfect Turns,Perfect Spins,Frames:,framesAtMax,framesBoosting,framesDrifting,framesInAir,framesOnBack
30.00323,,25,33,33,33,25,33,33,33,25,33,33,33,25,33,33,33,2,55,4,True,0,0,0,42.98613,,0,0,0,0,0,0,,0,0,0,87,0
60.01889,,29,35,25,25,22,18,25,25,22,18,25,25,14,15,13,13,8,240,18,False,0,3,0,47.28265,,3,0,0,1,0,0,,3,51,0,613,48
90.01993,,29,37,23,25,21,17,23,25,20,17,23,22,15,14,16,13,12,320,23,False,1,6,0,49.82026,,3,0,0,1,0,0,,9,51,0,1058,55
120.0357,,29,37,23,22,24,17,23,34,20,17,23,19,14,15,16,10,15,415,29,False,1,8,1,49.85331,,3,0,0,1,0,0,,9,141,0,1406,60
150.0363,,26,35,21,19,23,16,21,35,23,21,30,20,13,14,14,12,20,490,33,False,1,14,1,51.07728,,4,0,0,1,0,0,,69,191,0,1993,79
180.0529,,26,35,21,18,24,16,21,38,23,21,30,20,13,14,14,11,24,510,34,False,2,16,2,54.38916,,4,0,0,1,0,0,,155,281,0,2521,144
210.0686,,27,32,21,25,25,20,21,35,23,23,30,18,11,12,14,9,27,618,42,False,3,17,2,55.69837,,6,0,0,1,0,0,,190,331,0,2892,152
240.0686,,28,31,27,25,24,20,20,35,23,23,28,18,11,12,12,9,31,693,49,False,3,19,2,54.07949,,8,0,0,1,0,0,,190,331,0,3508,238
270.0857,,29,32,27,25,25,20,24,35,22,23,25,18,10,11,10,9,34,717,50,False,4,21,3,53.20494,,9,0,0,1,0,0,,190,401,0,3897,246
300.1019,,28,32,27,25,25,19,24,35,23,24,25,18,10,11,10,9,37,799,54,False,5,24,3,54.47309,,10,0,0,2,0,0,,192,541,0,4343,266
330.1193,,28,32,27,23,26,19,24,38,22,24,25,17,9,11,10,7,39,863,56,False,5,26,3,53.85873,,12,0,1,4,0,0,,192,631,0,5213,317
360.1353,,28,32,26,23,28,19,29,38,22,24,22,17,9,11,9,7,44,938,61,False,5,30,4,53.57212,,12,0,1,4,0,0,,192,860,0,5834,328
390.1357,,27,32,27,21,26,19,27,35,23,24,21,25,9,11,10,6,49,1083,71,False,5,36,4,54.37447,,13,0,1,4,0,0,,198,860,0,6506,346
420.169,,23,22,26,21,22,13,26,35,20,17,21,25,21,34,14,6,51,1158,74,False,7,38,4,54.69204,,13,0,1,4,0,0,,217,860,0,6891,376
450.1845,,22,22,26,17,21,13,26,27,18,17,21,19,25,34,14,23,55,1283,81,False,7,40,4,55.88796,,13,0,1,4,0,0,,230,981,0,7399,402
480.1852,,21,22,24,17,20,13,23,27,21,17,28,19,24,34,11,23,62,1453,90,False,8,43,5,55.21678,,14,0,1,4,0,0,,230,1141,0,7992,439
510.2017,,21,22,24,17,20,13,23,28,21,17,28,19,24,34,11,22,66,1573,96,False,10,44,5,55.15796,,14,0,1,4,0,0,,248,1141,0,8373,507
540.2509,,21,22,24,17,20,13,23,28,21,17,28,19,24,34,11,22,66,1573,96,False,11,44,5,55.81822,,14,0,1,4,0,0,,255,1141,0,8437,508
570.2841,,21,23,22,17,21,13,27,28,21,17,27,19,23,33,10,22,70,1661,102,False,12,46,6,55.27754,,15,0,1,4,0,0,,258,1211,0,8842,511
600.3008,,21,23,22,17,21,13,27,28,21,17,27,19,23,33,10,22,70,1661,102,False,14,47,8,54.55725,,15,0,1,4,0,0,,258,1211,0,9291,632
