ID,Points,numTotal,Preference,avgAir,avgTricks,avgSpeed,avgPoints,StdDevAir,StdDevTricks,StdDevSpeed,StdDevPoints
Ramp0,289,17,20,110.5,0.300000011920929,47.9000015258789,28.8999996185303,21.3706951141357,0.917215526103973,3.778968334198,4.4314136505127
Ramp1,164,9,20,127.714279174805,0.28571429848671,62.8571395874023,23.4285717010498,13.5023155212402,0.852924466133118,9.42142963409424,7.30312538146973
Ramp2,0,4,13,46.3333320617676,0,26.3333339691162,0,25.8241920471191,0,5.97680711746216,0
Speed0,46,10,49,27.0000019073486,0.16666667163372,72.5,7.66666650772095,12.360671043396,0.709264636039734,7.78084754943848,3.98473429679871
Speed1,140,6,22,109,0.200000002980232,125.400001525879,28,125.03434753418,0.400000005960464,4.77385282516479,26.0603122711182
Speed2,286,6,29,113.199996948242,0.200000002980232,109,57.2000007629395,60.4802513122559,0.400000005960464,12.7456159591675,14.7198753356934
Spike0,90,5,12,60.75,0,72.25,22.5,22.754358291626,0,5.03697061538696,13.5889625549316
Spike1,355,11,26,113.599990844727,0,58.2999992370605,35.5,5.82372903823853,0,2.99689698219299,31.627872467041
Spike2,75,10,26,55,0,81.5,37.5,9,0,0.5,7.5
Wall0,100,10,17,3.33333325386047,0,63.5,16.6666660308838,2.8437557220459,0,2.90612983703613,4.51035928726196
Wall1,250,9,30,22.1111106872559,0,84.5555572509766,27.7777786254883,4.77624845504761,0,2.20563387870789,10.1607627868652
Wall2,402,11,30,90.2857131958008,0.142857149243355,69.5714340209961,57.4285697937012,10.9334716796875,0.815045714378357,4.05484294891357,7.76270627975464
