ID,Points,numTotal,Preference,avgAir,avgTricks,avgSpeed,avgPoints,StdDevAir,StdDevTricks,StdDevSpeed,StdDevPoints
Ramp0,288,13,23,97.75,0.16666667163372,38.4166679382324,24,23.5555782318115,0.911280691623688,5.29712295532227,11.0349578857422
Ramp1,164,7,22,166.600006103516,0.400000005960464,45,32.7999992370605,34.7241516113281,0.796151280403137,9.72451686859131,2.27055335044861
Ramp2,58,5,17,164.5,1.5,25.5,29,15.5,0.5,4.5,29
Speed0,40,4,13,0,0,70.5,20,0,0,15.5,0
Speed1,48,8,27,192.66667175293,0.333333343267441,36.3333320617676,16,26.6406135559082,0.471404492855072,19.9387950897217,8.86942291259766
Speed2,120,5,28,238.25,0.25,56.75,30,41.6506538391113,0.611871480941772,14.1096830368042,6.11264753341675
Spike0,75,5,17,75,0,59.2000007629395,15,9.29384517669678,0,23.67799949646,1.5103063583374
Spike1,105,4,27,128.5,0.5,42.5,52.5,74.5,0.5,28.5,17.5
Spike2,45,5,19,91.3333358764648,0,44,15,37.2856826782227,0,13.6198387145996,3.16227769851685
Wall0,125,5,45,16.3999996185303,0,61.5999984741211,25,31.3134365081787,0,8.88904666900635,0
Wall1,225,6,22,4,0,54.7999992370605,45,2.79408049583435,0,9.66255855560303,3.10461711883545
Wall2,215,3,34,280,0,56.5,107.5,34,0,52.5,12.5
