ID,Time,Air,Tricks,Speed,Points
Ramp0,24.1629962921143,72,1,52,42
Ramp0,34.9029960632324,132,1,48,32
Ramp0,42.2229957580566,68,1,54,42
Ramp0,46.9029960632324,68,0,55,0
Ramp0,51.5629959106445,90,0,63,30
Ramp0,59.262996673584,136,1,64,30
Ramp0,89.2229919433594,69,0,83,30
Ramp0,149.662994384766,156,1,66,24
Ramp0,311.082977294922,93,0,111,30
Ramp0,312.983001708984,87,0,94,0
Ramp0,327.122985839844,205,1,29,23
Ramp0,475.122985839844,120,0,48,20
Ramp0,504.042999267578,40,0,50,50
Ramp0,531.822998046875,99,0,29,10
Ramp1,72.2629928588867,136,0,68,0
Ramp1,158.202987670898,111,1,54,52
Ramp1,167.162994384766,176,1,30,40
Ramp1,193.362991333008,76,0,69,0
Ramp1,213.882995605469,124,1,57,40
Ramp1,284.802978515625,114,0,57,40
Ramp1,296.382995605469,240,2,48,100
Ramp1,319.302978515625,102,0,61,0
Ramp1,380.242980957031,109,0,43,0
Ramp1,426.782989501953,0,0,38,0
Ramp1,455.102996826172,108,0,50,70
Ramp2,93.5429916381836,127,0,25,35
Ramp2,207.942993164063,72,0,62,0
Ramp2,306.682983398438,279,4,36,52
Ramp2,390.882995605469,204,0,3,40
Ramp2,470.082977294922,330,3,8,22
Speed0,72.9829940795898,0,0,53,20
Speed0,356.322998046875,0,0,80,20
Speed0,358.622985839844,0,0,90,20
Speed0,370.642974853516,0,0,87,20
Speed0,517.502990722656,0,0,27,0
Speed0,519.523010253906,0,0,67,0
Speed0,575.882995605469,0,0,77,0
Speed1,186.162994384766,396,5,100,100
Speed1,199.74299621582,69,0,149,40
Speed1,244.002990722656,385,3,3,20
Speed1,264.822998046875,237,0,59,20
Speed2,82.3629989624023,65,0,152,20
Speed2,334.822998046875,66,0,159,40
Speed2,384.902984619141,67,0,62,20
Spike0,55.8029975891113,60,0,74,15
Spike0,161.922988891602,67,1,52,53
Spike0,258.242980957031,155,0,29,0
Spike1,134.74299621582,223,1,40,27
Spike1,206.142990112305,296,2,79,37
Spike1,374.182983398438,64,0,86,15
Spike1,516.222961425781,97,0,19,15
Spike2,127.602996826172,57,0,64,45
Spike2,194.263000488281,27,0,67,30
Spike2,347.902984619141,24,0,76,45
Spike2,536.982971191406,39,0,46,30
Wall0,26.1429977416992,0,0,52,25
Wall0,83.822998046875,2,0,86,0
Wall0,143.74299621582,2,0,77,25
Wall0,197.462997436523,1,0,77,25
Wall0,253.002990722656,2,0,73,25
Wall0,286.222991943359,1,0,67,25
Wall0,332.622985839844,1,0,77,25
Wall0,341.722991943359,0,0,28,25
Wall0,456.742980957031,3,0,59,25
Wall0,574.963012695313,45,0,70,0
Wall1,135.382995605469,0,0,51,25
Wall1,155.342987060547,2,0,55,50
Wall1,171.502990722656,0,0,68,0
Wall1,246.642990112305,4,0,58,50
Wall1,279.542999267578,12,0,61,50
Wall1,476.202972412109,2,0,56,25
Wall1,481.422973632813,1,0,62,0
Wall1,514.143005371094,84,0,47,50
Wall1,535.222961425781,3,0,59,50
Wall2,104.682998657227,128,0,24,75
Wall2,110.502998352051,109,0,52,75
Wall2,129.542999267578,70,0,73,50
Wall2,141.282989501953,69,0,70,75
Wall2,175.362991333008,77,0,45,75
Wall2,338.342987060547,152,0,31,50
Wall2,376.782989501953,58,0,57,0
Wall2,414.962982177734,196,1,18,87
Wall2,423.082977294922,89,0,62,75
