ID,Time,Air,Tricks,Speed,Points
Ramp0,28.040563583374,52,0,52,30
Ramp0,32.9405632019043,52,0,52,30
Ramp0,63.5205612182617,43,0,42,30
Ramp0,69.8805618286133,165,0,1,30
Ramp0,96.8605575561523,67,0,70,30
Ramp0,244.280563354492,0,0,91,0
Ramp0,293.640563964844,65,0,72,30
Ramp0,333.100555419922,64,0,68,50
Ramp0,367.440551757813,54,0,59,10
Ramp0,427.460540771484,58,0,50,40
Ramp0,524.680541992188,60,1,60,42
Ramp1,324.240570068359,108,2,44,20
Ramp1,458.58056640625,160,1,9,69
Ramp1,472.240539550781,337,3,28,30
Ramp2,220.020553588867,140,2,37,8
Ramp2,337.620544433594,204,0,27,40
Ramp2,362.920562744141,186,0,35,40
Ramp2,481.760559082031,248,2,13,40
Ramp2,568.180541992188,210,3,34,80
Speed0,83.2005615234375,0,0,79,20
Speed0,84.8405609130859,0,0,91,20
Speed0,130.08056640625,141,2,61,14
Speed0,135.800567626953,97,2,51,44
Speed0,182.660552978516,0,0,78,0
Speed0,186.140563964844,62,0,98,20
Speed0,223.800552368164,0,0,79,20
Speed0,231.340560913086,0,0,88,20
Speed0,243.800552368164,0,0,74,20
Speed0,245.880554199219,0,0,91,20
Speed0,312.660552978516,0,0,87,20
Speed0,319.480560302734,0,0,90,20
Speed0,404.920562744141,0,0,71,0
Speed0,405.980560302734,0,0,91,0
Speed0,408.08056640625,19,0,127,0
Speed0,414.420562744141,0,0,80,20
Speed0,435.700561523438,62,0,144,0
Speed0,464.840545654297,0,0,73,20
Speed0,502.180541992188,0,0,78,0
Speed0,504.300537109375,0,0,98,0
Speed0,545.280578613281,4,0,62,20
Speed0,546.900573730469,17,0,53,40
Speed1,115.700561523438,58,0,148,0
Speed1,369.560546875,58,1,63,30
Spike0,46.5405616760254,62,0,57,30
Spike0,89.0805587768555,57,0,86,30
Spike0,177.90055847168,64,1,68,25
Spike0,248.540557861328,64,0,88,0
Spike0,393.940551757813,60,0,84,0
Spike0,514.08056640625,69,0,79,0
Spike0,518.720581054688,76,0,47,15
Spike1,281.340545654297,67,1,72,25
Spike1,347.100555419922,62,1,77,70
Spike1,418.940551757813,185,0,39,0
Spike2,123.32056427002,377,5,39,39
Spike2,138.40055847168,68,0,64,45
Spike2,210.140563964844,67,0,84,45
Spike2,258.720550537109,57,1,39,40
Spike2,340.520568847656,64,0,55,75
Spike2,401.040557861328,124,1,38,60
Spike2,500.160552978516,53,0,53,45
Wall0,37.3205642700195,0,0,56,25
Wall0,52.5805625915527,5,0,44,25
Wall0,109.90055847168,1,0,67,25
Wall0,176.200561523438,73,1,83,35
Wall0,311.560546875,0,0,80,25
Wall0,318.060546875,0,0,84,0
Wall0,331.220550537109,0,0,74,25
Wall0,425.520568847656,274,3,6,45
Wall0,527.340576171875,2,0,71,45
Wall0,577.460571289063,2,0,79,25
Wall1,106.760559082031,3,0,74,50
Wall1,112.480560302734,4,0,73,50
Wall1,243.560562133789,0,0,63,50
Wall1,328.960571289063,3,0,57,0
Wall1,347.500549316406,0,0,32,0
Wall1,355.060546875,77,1,61,10
Wall1,504.880554199219,4,0,96,50
Wall1,562.500549316406,94,2,85,45
Wall2,100.080558776855,64,0,67,75
Wall2,101.300559997559,36,0,49,0
Wall2,240.020553588867,336,2,2,75
Wall2,287.100555419922,70,0,74,0
Wall2,317.160552978516,157,0,88,150
Wall2,507.360565185547,103,0,84,90
Wall2,511.500549316406,111,0,115,15
