ID,Time,Air,Tricks,Speed,Points
Ramp0,24.1991176605225,52,0,52,30
Ramp0,29.1191177368164,52,0,52,30
Ramp0,56.7391166687012,125,1,47,30
Ramp0,64.6591186523438,0,0,44,0
Ramp0,84.9991149902344,51,0,53,30
Ramp0,237.039108276367,67,0,64,0
Ramp0,246.279113769531,50,0,51,30
Ramp0,262.719116210938,69,0,74,30
Ramp0,287.839111328125,68,0,73,30
Ramp0,298.619110107422,140,0,75,20
Ramp0,300.619110107422,59,0,55,0
Ramp0,325.839111328125,43,0,48,0
Ramp0,527.179077148438,18,0,72,50
Ramp0,575.739135742188,73,0,73,30
Ramp1,277.899108886719,106,0,48,20
Ramp1,316.659118652344,197,2,36,40
Ramp1,343.819122314453,242,1,80,40
Ramp2,402.719116210938,179,2,64,60
Ramp2,545.999084472656,48,0,2,0
Speed0,67.7991180419922,0,0,63,20
Speed0,69.5591201782227,0,0,84,20
Speed0,92.4391174316406,0,0,63,20
Speed0,160.579116821289,73,1,84,30
Speed0,289.259124755859,0,0,83,20
Speed0,292.919097900391,0,0,90,20
Speed0,310.0791015625,0,0,87,20
Speed0,338.5791015625,0,0,87,0
Speed0,349.759124755859,0,0,89,20
Speed0,356.119110107422,0,0,90,20
Speed0,359.339111328125,0,0,84,0
Speed0,377.799102783203,0,0,88,20
Speed0,388.199096679688,0,0,86,20
Speed0,449.319122314453,0,0,81,20
Speed0,488.799102783203,0,0,77,20
Speed0,520.919128417969,0,0,87,20
Speed0,533.479125976563,0,0,78,20
Speed0,535.159118652344,0,0,88,20
Speed0,551.819091796875,0,0,65,20
Speed1,108.33911895752,54,0,123,20
Speed1,135.539108276367,63,0,160,20
Speed1,210.439117431641,453,0,26,20
Speed1,413.859100341797,16,0,89,20
Speed1,430.919097900391,54,0,73,20
Speed1,491.119110107422,68,1,117,10
Speed2,144.579116821289,65,0,157,40
Speed2,149.959121704102,61,0,155,20
Speed2,165.159118652344,65,0,130,40
Speed2,230.899108886719,846,9,135,110
Speed2,324.279113769531,181,0,44,0
Speed2,555.439086914063,69,0,150,40
Speed2,596.859130859375,69,0,143,40
Spike0,42.2991180419922,42,0,56,30
Spike0,73.9391174316406,47,1,71,25
Spike0,89.2591171264648,55,0,45,30
Spike0,98.9991149902344,59,0,84,30
Spike0,139.979110717773,63,0,85,15
Spike0,154.59912109375,67,0,85,15
Spike0,178.09912109375,54,1,76,25
Spike0,331.559112548828,53,0,97,30
Spike0,447.5791015625,61,0,130,30
Spike0,528.639099121094,65,1,69,95
Spike0,541.119079589844,43,0,78,15
Spike0,557.499084472656,87,0,123,60
Spike1,242.399108886719,49,0,73,15
Spike1,526.279113769531,65,1,83,40
Spike2,345.799102783203,56,0,76,0
Spike2,422.459106445313,65,1,112,40
Spike2,453.459106445313,62,1,84,55
Spike2,459.939117431641,67,0,50,0
Spike2,483.999114990234,51,1,95,60
Wall0,33.4591178894043,0,0,56,25
Wall0,44.8191184997559,0,0,52,25
Wall0,94.1391143798828,2,0,85,25
Wall0,157.779113769531,0,0,74,25
Wall0,170.019119262695,63,0,79,0
Wall0,254.859115600586,1,0,80,25
Wall0,290.919097900391,2,0,85,25
Wall0,308.0791015625,0,0,74,25
Wall0,328.799102783203,0,0,70,25
Wall0,330.0791015625,2,0,74,25
Wall0,336.279113769531,0,0,71,0
Wall0,406.179107666016,73,0,86,25
Wall0,406.59912109375,0,0,83,0
Wall0,410.5791015625,2,0,77,25
Wall0,419.139099121094,99,0,150,25
Wall0,462.419097900391,2,0,69,25
Wall0,480.299102783203,2,0,82,25
Wall0,522.199096679688,1,0,85,0
Wall0,522.399108886719,2,0,83,25
Wall0,578.5791015625,71,0,69,40
Wall1,198.879119873047,2,0,75,50
Wall1,334.09912109375,72,0,74,30
Wall1,351.179107666016,2,0,85,0
Wall1,380.759124755859,3,0,84,50
Wall1,383.899108886719,21,0,49,0
Wall1,411.0791015625,6,0,77,50
Wall1,558.879089355469,2,0,49,0
Wall2,179.299118041992,43,0,45,0
Wall2,196.859115600586,69,0,76,50
Wall2,305.519104003906,75,0,55,0
Wall2,391.039123535156,125,0,92,75
Wall2,395.879119873047,66,0,61,75
Wall2,501.399108886719,58,0,60,75
Wall2,594.739135742188,84,0,52,75
Wall2,599.719116210938,99,0,58,0
