Time,Preferences:,Ramp,RampL0,RampL1,RampL2,Speed,SpeedL0,SpeedL1,SpeedL2,Spike,SpikeL0,SpikeL1,SpikeL2,Wall,WallL0,WallL1,WallL2,NumObjTouched,TotalPoints,Orbs,Intro,Deaths,Jumps,TimesReset,AvgSpeed,Tricks:,Flips,Spins,Turns,Perfect Flips,Perfect Turns,Perfect Spins,Frames:,framesAtMax,framesBoosting,framesDrifting,framesInAir,framesOnBack
30.00312,,25,33,33,33,25,33,33,33,25,33,33,33,25,33,33,33,2,50,3,True,0,2,0,51.16441,,0,0,0,0,0,0,,47,51,0,300,0
60.0187,,25,33,33,33,25,33,33,33,25,33,33,33,25,33,33,33,6,150,9,True,0,5,0,47.31113,,1,0,1,0,1,0,,49,101,0,664,13
90.01899,,25,33,33,33,25,33,33,33,25,33,33,33,25,33,33,33,10,272,15,True,0,12,0,47.42156,,2,0,3,1,3,0,,55,151,0,1241,16
120.0346,,24,24,25,25,22,20,25,25,24,23,25,25,15,19,13,13,19,469,28,False,0,16,0,52.09944,,3,0,3,2,3,0,,104,319,0,1858,21
150.0503,,22,24,12,34,30,20,48,21,22,23,19,21,12,19,7,9,23,633,32,False,0,17,0,54.59005,,10,0,4,9,4,0,,104,321,0,2718,84
180.0831,,25,24,18,36,28,20,43,20,21,23,17,21,12,18,7,8,29,861,44,False,0,21,0,56.51227,,14,0,4,13,4,0,,104,321,0,3385,89
210.0997,,23,19,18,35,34,36,43,18,18,19,17,19,11,12,7,14,32,994,48,False,2,23,0,56.43079,,18,0,4,17,4,0,,104,321,0,3877,91
240.1325,,23,19,18,34,33,36,43,17,18,19,17,18,12,12,7,17,37,1235,60,False,2,23,0,57.55086,,19,0,4,17,4,0,,105,321,0,4381,101
270.1487,,23,20,18,35,32,35,42,17,18,19,17,18,12,13,9,16,42,1414,71,False,3,23,0,58.40045,,21,0,4,19,4,0,,134,371,0,4820,125
300.1639,,24,20,21,36,32,34,41,17,18,19,16,17,12,13,8,16,47,1592,79,False,3,27,0,61.40503,,25,0,4,23,4,0,,243,491,0,5586,128
330.1971,,24,20,21,32,30,33,41,15,18,19,16,20,14,14,8,19,55,1799,91,False,4,29,0,60.96319,,26,0,4,23,4,0,,254,491,0,6179,148
360.2126,,23,20,21,31,30,33,41,14,20,19,16,24,13,14,8,17,59,1903,98,False,5,34,0,61.87286,,27,0,4,23,4,0,,281,491,0,6715,160
390.2128,,24,20,22,31,30,33,40,14,19,19,16,24,13,14,8,17,64,2123,111,False,7,36,0,62.15138,,27,0,5,23,5,0,,285,581,0,7137,162
420.2623,,24,20,23,32,29,33,36,14,19,19,14,24,14,14,13,17,72,2202,116,False,8,40,0,62.2375,,30,0,5,25,5,0,,334,581,0,7904,212
450.2941,,24,20,23,32,29,33,36,14,19,19,14,24,14,14,13,17,73,2272,123,False,9,42,0,62.05297,,30,0,5,25,5,0,,336,581,0,8290,212
480.3277,,24,20,24,31,27,33,34,13,19,19,15,23,16,14,14,20,75,2399,130,False,10,44,0,63.07204,,31,0,5,26,5,0,,348,651,0,8794,219
510.3437,,25,20,25,31,27,33,33,13,18,19,14,23,16,14,14,20,79,2552,136,False,10,47,0,63.70922,,32,0,5,26,5,0,,363,651,0,9197,228
540.3591,,25,19,25,32,27,33,32,13,18,18,14,22,16,15,15,19,86,2750,148,False,10,47,0,64.2231,,34,0,5,26,5,0,,412,721,0,9740,247
570.3919,,25,19,25,31,27,32,32,17,18,18,14,20,16,16,15,18,93,3004,162,False,10,48,0,64.38155,,36,0,5,28,5,0,,473,861,0,10413,281
600.4081,,24,19,25,31,26,31,30,17,18,21,13,20,17,16,17,18,102,3244,175,False,10,53,0,63.92472,,36,0,5,28,5,0,,529,911,0,11023,310
630.4109,,24,19,25,31,26,31,30,17,18,21,13,20,17,16,17,18,102,3256,175,False,10,53,0,63.91552,,37,0,5,29,5,0,,529,911,0,11050,311
