Time,Preferences:,Ramp,RampL0,RampL1,RampL2,Speed,SpeedL0,SpeedL1,SpeedL2,Spike,SpikeL0,SpikeL1,SpikeL2,Wall,WallL0,WallL1,WallL2,NumObjTouched,TotalPoints,Orbs,Intro,Deaths,Jumps,TimesReset,AvgSpeed,Tricks:,Flips,Spins,Turns,Perfect Flips,Perfect Turns,Perfect Spins,Frames:,framesAtMax,framesBoosting,framesDrifting,framesInAir,framesOnBack
30.02538,,25,33,33,33,25,33,33,33,25,33,33,33,25,33,33,33,0,0,0,True,0,1,0,37.34112,,0,0,0,0,0,0,,0,0,0,195,8
60.05863,,25,33,33,33,25,33,33,33,25,33,33,33,25,33,33,33,2,40,3,True,1,4,0,44.16196,,0,0,1,0,1,0,,0,51,0,536,14
90.07478,,25,33,33,33,25,33,33,33,25,33,33,33,25,33,33,33,5,152,9,True,1,8,0,44.20022,,2,0,3,0,3,0,,5,101,0,846,15
120.0902,,23,38,13,21,19,24,13,21,17,18,13,21,28,6,47,22,12,363,21,False,1,14,0,49.49551,,4,0,5,1,5,0,,79,201,0,1476,28
150.1235,,23,38,13,21,25,24,15,37,16,18,15,15,22,6,44,12,16,553,29,False,1,16,0,52.15363,,8,0,9,1,6,0,,79,291,0,2202,40
180.1396,,24,42,13,21,25,25,15,36,16,19,15,16,21,0,44,13,21,633,33,False,1,17,0,53.08466,,9,0,14,1,8,0,,81,381,0,2820,68
210.155,,18,20,13,21,19,11,14,36,13,9,17,16,36,46,42,13,26,710,37,False,1,22,0,52.7848,,10,0,15,2,9,0,,85,381,0,3413,75
240.1882,,18,20,14,21,22,11,27,35,13,9,14,18,33,46,32,12,29,806,40,False,2,25,0,52.90699,,14,0,19,2,11,0,,86,451,0,4007,91
270.2041,,18,21,13,21,24,11,31,35,12,9,13,18,32,45,30,12,32,888,44,False,2,26,0,56.12875,,14,0,23,2,12,0,,86,521,0,4612,98
300.2043,,19,21,13,25,22,11,27,33,13,9,15,18,32,45,31,10,35,1016,50,False,2,31,0,55.9813,,18,0,23,6,12,0,,86,591,0,5185,100
330.2203,,19,20,13,26,22,12,26,33,13,8,17,17,31,45,30,10,40,1110,56,False,3,35,0,54.82349,,18,0,24,6,12,0,,103,711,0,5866,125
360.2357,,20,22,13,25,23,14,26,32,16,14,17,17,27,36,30,12,45,1237,61,False,3,37,0,56.26146,,19,0,24,7,12,0,,120,711,0,6162,128
390.252,,21,22,16,25,23,14,26,32,16,14,17,17,27,36,28,12,47,1309,67,False,4,38,0,55.19464,,19,0,26,7,12,0,,120,711,0,6640,171
420.2845,,21,22,15,25,23,15,25,31,17,14,18,19,26,35,28,11,51,1399,72,False,5,43,0,55.43139,,19,0,27,7,13,0,,164,761,0,7194,176
450.2849,,21,22,16,25,22,15,26,29,18,14,18,22,25,35,26,10,57,1540,81,False,5,45,0,56.29563,,22,0,27,10,13,0,,168,761,0,7768,178
480.3175,,22,23,18,27,22,15,25,29,17,14,18,21,25,35,26,10,60,1594,84,False,6,48,0,55.61046,,25,0,27,12,13,0,,175,761,0,8396,239
510.3494,,23,23,18,28,22,15,25,28,17,14,18,21,24,35,24,9,64,1797,93,False,6,50,0,55.70833,,29,0,30,16,16,0,,177,761,0,9119,249
540.3665,,22,22,16,29,21,16,21,28,16,14,16,20,27,35,33,9,70,1857,95,False,6,54,0,55.56505,,29,0,32,16,18,0,,178,881,0,9885,259
570.3826,,22,22,16,29,21,16,21,28,16,14,16,20,27,35,33,9,73,1967,100,False,6,59,0,55.15737,,29,0,32,16,18,0,,178,1041,0,10488,260
600.3981,,22,24,16,28,22,15,21,31,16,13,16,20,26,33,33,8,80,2135,108,False,7,63,0,55.90425,,32,0,36,16,22,0,,254,1091,0,11271,272
