ID,Time,Air,Tricks,Speed,Points
Ramp0,51.8321189880371,49,0,50,30
Ramp0,54.8321189880371,51,0,51,30
Ramp0,84.7721176147461,79,1,42,40
Ramp0,95.2121200561523,131,1,65,42
Ramp0,99.7121200561523,101,0,56,30
Ramp0,111.672119140625,61,0,61,0
Ramp0,184.332122802734,137,2,71,40
Ramp0,312.472106933594,48,0,48,30
Ramp0,520.172119140625,70,0,74,30
Ramp0,542.712097167969,104,0,66,105
Ramp1,165.772109985352,141,1,68,52
Ramp1,195.532119750977,104,0,45,30
Ramp1,301.052124023438,130,1,66,40
Ramp1,343.832122802734,130,0,67,40
Ramp1,420.272125244141,297,1,21,40
Ramp1,427.592102050781,113,1,57,50
Ramp1,436.172119140625,120,0,55,0
Ramp2,153.132110595703,209,3,42,66
Ramp2,171.352111816406,0,0,57,0
Ramp2,231.732116699219,169,3,47,76
Ramp2,291.472106933594,206,2,41,34
Ramp2,318.532104492188,195,2,39,64
Ramp2,380.852111816406,258,0,13,55
Ramp2,479.852111816406,143,2,37,24
Ramp2,501.732116699219,7,0,23,0
Ramp2,557.692077636719,153,2,40,24
Speed0,25.7521190643311,0,0,66,20
Speed0,43.1521186828613,179,1,103,10
Speed0,76.292121887207,0,0,55,20
Speed0,169.712112426758,9,0,50,20
Speed0,353.172119140625,0,0,78,20
Speed0,372.152099609375,0,0,77,20
Speed0,394.292114257813,0,0,79,20
Speed1,123.032119750977,352,3,78,46
Speed1,250.212112426758,222,2,150,36
Speed1,408.752105712891,277,2,123,20
Speed1,547.012084960938,103,1,34,10
Speed2,105.152114868164,77,0,43,20
Speed2,158.852111816406,57,0,141,70
Speed2,359.132110595703,240,1,50,10
Speed2,493.172119140625,472,3,18,40
Speed2,500.152099609375,141,0,141,40
Speed2,567.39208984375,417,3,226,91
Spike0,60.2121200561523,47,0,56,0
Spike0,68.3121185302734,34,0,57,30
Spike0,214.412109375,64,0,79,15
Spike0,345.412109375,57,1,66,25
Spike0,445.932098388672,33,0,73,15
Spike1,174.492111206055,53,1,66,35
Spike1,283.272125244141,58,0,75,15
Spike1,308.032104492188,41,0,77,15
Spike2,217.152114868164,48,1,80,70
Spike2,320.192108154297,48,1,43,55
Spike2,574.232116699219,68,0,99,50
Wall0,155.312118530273,0,0,69,25
Wall0,178.972122192383,0,0,76,25
Wall0,224.59211730957,0,0,66,25
Wall0,242.952117919922,1,0,75,25
Wall0,429.052124023438,0,0,70,25
Wall1,134.632110595703,65,0,64,0
Wall1,276.492126464844,15,0,83,50
Wall1,371.792114257813,11,0,67,50
Wall2,177.112121582031,60,0,67,75
Wall2,189.032119750977,59,0,55,75
Wall2,280.832122802734,100,0,72,75
Wall2,370.572113037109,145,0,60,120
Wall2,397.172119140625,96,0,84,75
Wall2,432.412109375,75,0,52,50
Wall2,469.052124023438,100,0,76,75
Wall2,523.692138671875,70,0,68,75
Wall2,570.672119140625,122,0,120,0
