ID,Time,Air,Tricks,Speed,Points
Ramp0,65.9364242553711,59,0,61,30
Ramp0,72.8764266967773,65,0,69,30
Ramp0,76.8164291381836,64,0,69,30
Ramp0,99.1364288330078,133,0,55,30
Ramp0,122.476425170898,79,0,88,30
Ramp0,131.476425170898,67,0,69,20
Ramp0,180.676422119141,65,0,68,30
Ramp0,210.196426391602,54,0,57,30
Ramp0,228.956420898438,65,0,67,30
Ramp0,289.916412353516,68,0,75,30
Ramp0,306.616424560547,70,0,81,30
Ramp0,337.236419677734,136,0,56,30
Ramp0,382.276428222656,61,0,64,30
Ramp0,443.356414794922,60,0,49,0
Ramp0,487.936431884766,58,0,143,20
Ramp0,490.296417236328,72,0,87,0
Ramp0,510.616424560547,71,0,75,20
Ramp1,111.656425476074,102,0,60,40
Ramp1,149.636428833008,110,0,61,0
Ramp1,164.876419067383,114,0,66,40
Ramp1,181.15641784668,20,0,62,0
Ramp1,224.036422729492,107,0,62,40
Ramp1,272.136413574219,118,0,70,40
Ramp1,299.736419677734,136,0,70,20
Ramp1,357.576416015625,114,0,56,40
Ramp1,379.756408691406,104,0,61,40
Ramp1,395.236419677734,118,0,66,40
Ramp1,446.496429443359,115,0,53,40
Ramp1,449.736419677734,110,0,54,40
Ramp1,455.216430664063,134,0,56,55
Ramp1,532.8564453125,105,0,47,40
Ramp2,85.8764266967773,202,0,45,30
Ramp2,91.7364273071289,162,0,43,50
Ramp2,106.356422424316,190,0,43,20
Ramp2,144.476425170898,199,0,46,20
Ramp2,207.776428222656,208,0,43,30
Ramp2,218.15641784668,180,0,40,0
Ramp2,236.996429443359,200,1,16,0
Ramp2,278.33642578125,203,0,40,30
Ramp2,282.356414794922,127,0,32,50
Ramp2,345.276428222656,200,0,43,30
Ramp2,351.676422119141,159,0,35,50
Ramp2,375.056427001953,194,0,45,30
Ramp2,418.936431884766,272,0,27,15
Ramp2,515.896423339844,186,0,40,0
Ramp2,523.116394042969,227,0,10,20
Speed0,50.7164268493652,0,0,63,20
Speed0,77.956428527832,0,0,65,0
Speed0,79.4364242553711,0,0,86,0
Speed0,92.1764221191406,0,0,43,0
Speed0,120.316421508789,0,0,89,20
Speed0,137.196426391602,0,0,87,0
Speed0,153.776428222656,0,0,86,20
Speed0,230.076416015625,0,0,80,20
Speed0,312.096435546875,8,0,172,20
Speed0,333.256408691406,0,0,90,20
Speed0,505.296417236328,118,0,122,20
Speed0,579.736389160156,0,0,65,20
Speed1,169.016418457031,60,0,148,20
Speed1,323.33642578125,63,0,151,20
Speed1,330.276428222656,27,0,115,20
Speed1,387.636413574219,50,0,127,20
Speed1,427.356414794922,20,0,42,0
Speed1,542.016418457031,50,0,35,0
Speed2,292.076416015625,47,0,131,20
Speed2,546.716430664063,54,0,84,40
Spike0,25.8564281463623,54,0,58,15
Spike0,28.0564270019531,46,0,57,15
Spike0,36.6364288330078,41,0,57,15
Spike0,42.5364265441895,55,0,55,15
Spike0,67.6564254760742,50,0,60,0
Spike0,115.396423339844,53,0,73,30
Spike0,368.656433105469,38,0,79,15
Spike1,94.5764236450195,47,0,55,15
Spike1,130.036422729492,49,0,74,30
Spike1,212.936416625977,60,0,69,30
Spike1,266.316436767578,33,0,84,30
Spike1,360.196411132813,63,0,67,15
Spike1,411.536407470703,47,0,84,30
Spike2,133.83642578125,31,0,68,80
Spike2,161.876419067383,46,0,79,30
Spike2,188.796417236328,40,0,67,30
Spike2,193.15641784668,43,0,69,45
Spike2,321.576416015625,36,0,80,15
Spike2,326.116424560547,118,0,111,0
Spike2,496.236419677734,54,0,59,0
Spike2,555.276428222656,50,0,55,30
Spike2,600.976440429688,174,0,28,30
Wall0,30.396427154541,0,0,53,25
Wall0,38.4164276123047,0,0,56,25
Wall0,45.396427154541,55,0,53,0
Wall0,48.1164283752441,2,0,46,25
Wall0,61.2364273071289,97,0,3,25
Wall0,135.33642578125,1,0,75,0
Wall0,213.33642578125,0,0,65,0
Wall0,241.536422729492,0,0,75,25
Wall0,311.116424560547,109,0,190,45
Wall0,438.436431884766,138,0,18,25
Wall0,484.216430664063,0,0,72,25
Wall0,502.596405029297,58,0,64,15
Wall0,528.256408691406,0,0,41,25
Wall0,538.736389160156,0,0,39,25
Wall1,173.756423950195,31,0,80,50
Wall1,331.196411132813,3,0,96,50
Wall1,494.516418457031,71,0,61,0
Wall1,508.456420898438,0,0,83,50
Wall1,534.536437988281,0,0,29,50
Wall1,536.556396484375,0,0,29,50
Wall2,156.316421508789,76,0,89,75
Wall2,158.676422119141,71,0,77,75
Wall2,176.536422729492,70,0,67,50
Wall2,196.216430664063,70,1,24,10
Wall2,346.656433105469,37,0,35,0
Wall2,363.976409912109,165,0,117,75
Wall2,384.31640625,71,0,55,75
Wall2,498.416412353516,36,0,25,0
