ID,Time,Air,Tricks,Speed,Points
Ramp0,95.175407409668,70,0,75,30
Ramp0,98.0954055786133,67,0,65,0
Ramp0,106.935401916504,54,0,56,30
Ramp0,152.335403442383,123,0,196,40
Ramp0,183.735397338867,70,0,73,30
Ramp0,204.715408325195,62,0,70,30
Ramp0,228.995407104492,58,0,60,30
Ramp0,248.395401000977,68,0,72,30
Ramp0,316.775390625,69,1,64,38
Ramp0,458.335388183594,80,0,97,30
Ramp0,476.095397949219,206,2,2,30
Ramp1,239.695404052734,82,0,37,0
Ramp1,257.975402832031,123,0,68,40
Ramp1,283.495391845703,130,0,63,40
Ramp1,469.195404052734,131,0,65,40
Ramp2,140.155410766602,199,0,41,30
Ramp2,225.575408935547,167,0,38,50
Ramp2,237.11540222168,156,0,38,0
Ramp2,389.455413818359,0,0,41,0
Ramp2,487.715393066406,197,0,43,30
Ramp2,569.495422363281,278,2,43,44
Speed0,85.2354049682617,0,0,73,20
Speed0,149.275405883789,0,0,86,20
Speed0,163.635406494141,0,0,90,20
Speed0,249.495407104492,0,0,73,20
Speed0,263.875396728516,0,0,86,20
Speed0,267.775390625,0,0,92,20
Speed0,560.655395507813,0,0,83,20
Speed0,598.355407714844,0,0,90,20
Speed1,190.475402832031,202,1,88,32
Speed1,287.475402832031,68,0,148,20
Speed1,350.235412597656,53,0,145,20
Speed1,414.075408935547,58,0,151,20
Speed1,425.395385742188,76,0,111,0
Speed1,444.935394287109,77,0,147,40
Speed1,502.615386962891,108,0,46,20
Speed1,572.535400390625,56,0,127,20
Speed2,173.195404052734,68,0,133,50
Speed2,266.115386962891,64,0,167,40
Speed2,269.935394287109,66,0,169,40
Speed2,299.435394287109,38,0,67,40
Speed2,423.695404052734,63,0,120,55
Speed2,456.095397949219,59,0,144,40
Speed2,533.715393066406,48,0,90,20
Spike0,28.9954071044922,42,0,57,30
Spike0,31.5954074859619,53,0,56,15
Spike0,40.2554054260254,45,0,57,0
Spike0,63.7554054260254,46,0,35,15
Spike0,96.5354080200195,59,0,71,15
Spike0,144.055404663086,50,0,70,15
Spike0,254.635406494141,57,0,81,15
Spike0,346.555389404297,61,0,80,15
Spike0,435.915405273438,121,0,39,50
Spike0,451.495391845703,57,0,66,30
Spike0,462.195404052734,45,0,83,15
Spike0,524.475402832031,54,0,53,30
Spike0,575.955383300781,63,0,85,45
Spike1,231.45539855957,55,0,68,15
Spike1,313.595397949219,46,0,77,15
Spike1,344.195404052734,23,0,80,30
Spike1,421.335388183594,72,0,40,15
Spike1,429.655395507813,124,0,65,30
Spike1,490.315399169922,56,0,59,15
Spike2,134.655410766602,60,0,68,30
Spike2,181.175399780273,61,0,80,45
Spike2,210.29541015625,49,0,79,45
Spike2,218.435409545898,271,2,5,105
Spike2,243.495407104492,66,0,62,30
Spike2,272.415405273438,13,0,100,0
Spike2,306.635406494141,55,0,82,30
Spike2,339.575408935547,56,0,84,45
Spike2,366.835388183594,42,0,84,30
Spike2,371.875396728516,47,0,71,30
Spike2,520.155395507813,62,0,35,45
Spike2,535.615417480469,63,0,116,45
Spike2,553.055419921875,58,0,67,30
Spike2,562.79541015625,54,0,95,30
Wall0,33.8754081726074,0,0,52,25
Wall0,58.4954071044922,0,0,43,25
Wall0,79.0954055786133,67,0,53,25
Wall0,82.5154037475586,0,0,20,25
Wall0,91.1154022216797,1,0,83,25
Wall0,232.435409545898,0,0,40,0
Wall0,285.715393066406,58,0,68,0
Wall0,464.215393066406,73,0,74,0
Wall1,166.495407104492,94,1,92,12
Wall1,240.355407714844,0,0,46,0
Wall1,494.175384521484,14,0,77,50
Wall1,496.555389404297,92,0,77,25
Wall1,542.235412597656,57,0,45,0
Wall1,563.375366210938,0,0,86,0
Wall2,132.715408325195,82,0,73,75
Wall2,178.275405883789,89,0,82,75
Wall2,200.275405883789,62,0,64,75
Wall2,276.535400390625,75,0,79,75
Wall2,556.235412597656,74,0,22,50
