ID,Time,Air,Tricks,Speed,Points
Ramp0,65.2007598876953,51,0,52,30
Ramp0,73.8007583618164,49,0,50,20
Ramp0,79.2207641601563,50,0,52,30
Ramp0,86.3207626342773,68,0,73,30
Ramp0,96.1207580566406,67,0,70,30
Ramp0,175.620758056641,47,0,48,30
Ramp0,259.460754394531,93,0,22,10
Ramp0,273.180755615234,63,0,20,10
Ramp0,360.880767822266,73,0,44,0
Ramp0,363.080749511719,66,0,55,30
Ramp0,454.28076171875,210,0,4,30
Ramp0,471.160766601563,74,0,192,10
Ramp0,577.720764160156,71,0,84,10
Ramp1,281.420745849609,97,0,48,0
Ramp1,421.460754394531,323,0,21,40
Ramp1,500.700744628906,0,0,43,0
Ramp2,106.28076171875,198,0,41,0
Ramp2,404.740753173828,197,0,44,30
Ramp2,445.860748291016,205,2,46,54
Ramp2,492.020751953125,216,0,44,30
Ramp2,497.640747070313,149,0,45,10
Speed0,52.220760345459,0,0,65,20
Speed0,81.3007583618164,0,0,62,20
Speed0,83.1807632446289,0,0,85,20
Speed0,213.800765991211,0,0,64,0
Speed0,221.000762939453,0,0,78,20
Speed0,399.180755615234,0,0,40,20
Speed0,463.320739746094,0,0,90,20
Speed0,465.460754394531,0,0,90,20
Speed0,527.680725097656,0,0,71,0
Speed1,575.880737304688,66,0,53,20
Speed1,582.200744628906,67,0,154,20
Speed1,585.620727539063,58,0,124,0
Speed2,112.460762023926,63,0,69,20
Speed2,140.640762329102,42,0,66,40
Speed2,224.480758666992,62,0,156,20
Speed2,370.360748291016,68,0,82,40
Speed2,414.120758056641,66,0,50,40
Spike0,26.4407634735107,48,0,57,0
Spike0,29.0207633972168,59,0,56,30
Spike0,38.4407615661621,49,0,55,15
Spike0,44.6607627868652,52,0,52,15
Spike0,67.660758972168,58,0,52,30
Spike0,90.1007614135742,58,0,78,15
Spike0,143.700759887695,56,0,66,0
Spike0,590.78076171875,60,0,71,15
Spike1,173.640762329102,59,0,84,30
Spike1,201.460754394531,45,0,26,45
Spike1,228.500762939453,61,0,91,15
Spike1,233.160751342773,50,0,81,15
Spike1,242.28076171875,39,0,80,30
Spike1,254.680755615234,42,0,52,15
Spike1,393.320739746094,61,0,39,30
Spike1,506.680755615234,60,0,33,30
Spike2,186.340759277344,33,0,39,60
Spike2,226.460754394531,18,0,114,30
Spike2,236.360763549805,32,0,64,60
Spike2,262.400756835938,59,0,32,30
Spike2,298.480743408203,56,0,21,15
Spike2,387.300750732422,49,0,25,30
Spike2,467.680755615234,69,0,95,60
Spike2,469.400756835938,67,0,102,35
Spike2,500.380737304688,64,0,59,30
Spike2,530.900756835938,66,0,87,60
Wall0,32.4607620239258,73,0,52,25
Wall0,41.2207641601563,57,0,53,0
Wall0,47.6407623291016,49,0,52,0
Wall0,62.0807609558105,56,0,57,0
Wall0,76.0407638549805,55,0,51,0
Wall0,100.500762939453,1,0,60,0
Wall0,378.78076171875,0,0,10,25
Wall0,459.660766601563,68,0,116,45
Wall0,484.420745849609,51,0,83,0
Wall1,145.360763549805,0,0,22,25
Wall1,187.160766601563,0,0,27,0
Wall1,250.000762939453,58,0,55,0
Wall1,292.940765380859,0,0,13,25
Wall1,502.500762939453,12,0,46,50
Wall2,477.360748291016,266,1,127,87
Wall2,510.820739746094,69,0,43,25
Wall2,547.560729980469,54,0,51,75
