ID,Time,Air,Tricks,Speed,Points
Ramp0,24.5210971832275,110,2,51,54
Ramp0,41.1410980224609,415,1,1,30
Ramp0,47.0410957336426,126,2,37,34
Ramp0,65.3210983276367,141,2,76,50
Ramp0,91.0810928344727,107,1,56,36
Ramp0,105.261093139648,63,0,37,0
Ramp0,152.081100463867,97,0,26,10
Ramp0,237.181091308594,51,0,22,0
Ramp0,264.581085205078,75,2,66,14
Ramp0,274.241088867188,272,0,5,45
Ramp0,487.181091308594,173,1,13,12
Ramp0,495.10107421875,171,0,51,20
Ramp0,533.961059570313,69,2,74,52
Ramp0,553.681091308594,143,0,18,30
Ramp1,99.2610931396484,116,1,50,32
Ramp1,191.761093139648,102,2,55,24
Ramp1,231.421096801758,187,0,13,60
Ramp1,327.501098632813,101,0,52,40
Ramp1,515.701110839844,138,2,67,64
Ramp2,79.1410980224609,130,2,9,0
Ramp2,181.421096801758,295,1,13,30
Ramp2,187.101089477539,149,1,36,20
Ramp2,207.261093139648,224,6,31,98
Ramp2,294.861083984375,253,1,2,10
Ramp2,363.501098632813,285,3,23,76
Ramp2,438.841094970703,403,7,4,20
Ramp2,446.561096191406,103,0,2,0
Ramp2,475.961090087891,282,2,36,34
Ramp2,547.941101074219,198,4,44,78
Ramp2,562.64111328125,276,4,11,70
Speed0,31.0610961914063,0,0,65,20
Speed0,60.5410957336426,0,0,85,20
Speed0,75.7810974121094,73,0,105,20
Speed0,162.461090087891,17,0,97,0
Speed0,266.281097412109,0,0,80,0
Speed0,375.681091308594,3,0,67,70
Speed0,425.481079101563,0,0,66,0
Speed0,480.12109375,75,0,170,60
Speed0,592.961059570313,0,0,88,20
Speed1,114.561096191406,265,3,132,90
Speed1,171.041091918945,61,0,146,20
Speed1,198.981094360352,260,1,62,30
Speed1,369.841094970703,40,0,60,20
Speed1,454.741088867188,16,0,128,20
Speed1,483.10107421875,35,0,128,20
Speed2,73.6410980224609,64,0,157,40
Speed2,258.061096191406,64,0,157,20
Speed2,332.901092529297,50,1,75,50
Speed2,506.021087646484,83,0,58,30
Speed2,567.561096191406,55,0,46,40
Spike0,51.301097869873,56,0,71,30
Spike0,59.301097869873,56,0,76,30
Spike1,108.921096801758,54,0,64,105
Spike1,247.201095581055,50,0,72,30
Spike1,453.001098632813,48,0,128,30
Spike1,467.361083984375,45,0,66,30
Spike2,123.88109588623,48,0,85,45
Spike2,428.861083984375,53,0,89,30
Spike2,539.761108398438,53,0,75,45
Spike2,584.481079101563,57,1,83,55
Wall0,25.5810966491699,1,0,52,25
Wall0,156.041091918945,48,0,65,0
Wall0,496.221099853516,0,0,44,0
Wall0,579.741088867188,0,0,79,25
Wall1,507.081085205078,0,0,56,0
Wall2,94.3010940551758,46,0,51,0
Wall2,149.181091308594,176,0,2,75
Wall2,519.501098632813,78,1,69,87
Wall2,585.741088867188,22,0,25,0
Wall2,598.381103515625,124,0,32,105
