Time,Preferences:,Ramp,RampL0,RampL1,RampL2,Speed,SpeedL0,SpeedL1,SpeedL2,Spike,SpikeL0,SpikeL1,SpikeL2,Wall,WallL0,WallL1,WallL2,NumObjTouched,TotalPoints,Orbs,Intro,Deaths,Jumps,TimesReset,AvgSpeed,Tricks:,Flips,Spins,Turns,Perfect Flips,Perfect Turns,Perfect Spins,Frames:,framesAtMax,framesBoosting,framesDrifting,framesInAir,framesOnBack
30.00354,,25,33,33,33,25,33,33,33,25,33,33,33,25,33,33,33,1,54,3,True,0,4,0,40.67767,,2,0,1,2,0,0,,0,0,0,491,48
60.01934,,25,33,33,33,25,33,33,33,25,33,33,33,25,33,33,33,5,160,9,True,0,7,0,45.39505,,4,0,2,2,0,0,,9,51,0,837,52
90.05261,,31,39,25,25,25,26,25,25,21,16,25,25,9,4,13,13,14,382,23,False,0,12,0,53.35911,,7,0,2,2,0,0,,91,251,0,1336,65
120.0687,,32,40,25,28,27,26,25,30,18,16,25,17,9,4,13,11,19,595,33,False,0,16,0,54.94166,,14,0,3,5,1,0,,97,251,0,2123,85
150.0842,,23,40,11,24,20,26,11,29,20,16,25,17,23,4,39,16,25,785,41,False,1,20,0,57.11349,,14,0,4,5,2,0,,113,251,0,2615,100
180.1169,,25,39,17,24,20,27,10,29,19,16,23,16,22,4,36,17,29,907,49,False,1,23,0,58.94443,,17,0,7,6,3,0,,146,301,0,3168,143
210.1339,,25,39,17,24,20,27,10,29,19,16,23,16,22,4,36,17,31,947,53,False,2,24,0,58.84157,,17,0,7,6,3,0,,148,301,0,3683,223
240.1493,,26,39,19,24,20,27,10,29,19,16,23,16,21,4,34,17,36,1068,62,False,3,26,0,58.40996,,20,0,10,6,3,0,,158,301,0,4210,239
270.1497,,27,37,21,26,19,26,9,28,18,14,22,16,22,9,33,16,42,1249,70,False,3,28,0,59.25737,,29,0,12,9,3,0,,163,351,0,5004,266
300.1822,,27,37,21,25,19,26,9,27,18,14,22,16,22,9,33,18,45,1344,73,False,4,35,0,59.21642,,33,0,12,10,3,0,,171,351,0,5629,304
330.198,,27,37,21,25,19,26,9,27,18,14,22,16,22,9,33,18,46,1440,79,False,5,36,0,59.66718,,37,0,13,13,3,0,,171,351,0,6108,322
360.1983,,14,8,22,25,10,6,9,27,9,3,22,16,54,69,33,18,54,1520,84,False,6,38,0,60.12666,,38,0,15,13,5,0,,171,421,0,6754,340
390.2304,,13,8,22,26,13,11,10,25,9,3,22,16,51,64,32,19,63,1595,88,False,7,43,0,62.76809,,38,0,15,13,5,0,,352,771,0,7370,340
420.2307,,13,8,22,24,13,11,10,29,9,3,22,15,51,64,32,18,66,1715,95,False,9,45,0,63.3233,,38,0,15,13,5,0,,428,771,0,7775,341
450.2625,,13,8,22,24,13,11,10,29,9,3,22,15,51,64,32,18,68,1785,101,False,10,45,0,63.84197,,38,0,15,13,5,0,,432,771,0,8008,357
480.2798,,13,8,22,24,13,11,10,29,9,3,22,15,51,65,32,18,71,1916,109,False,11,45,0,63.76553,,41,0,15,16,5,0,,437,821,0,8632,394
510.2951,,15,8,22,32,15,11,19,26,8,3,22,13,48,65,23,15,80,2098,120,False,11,49,0,66.21303,,44,0,15,16,5,0,,718,1120,0,9574,416
540.3116,,14,7,22,28,14,10,19,26,9,3,22,20,49,66,23,12,87,2218,127,False,12,53,0,66.45265,,44,0,16,16,5,0,,781,1260,0,10266,468
570.344,,14,7,22,27,14,10,19,26,10,3,22,22,48,66,23,11,92,2338,134,False,13,57,0,66.62367,,44,0,17,16,5,0,,839,1450,0,10791,481
600.3612,,14,7,23,26,14,10,18,25,10,3,22,25,48,66,23,10,103,2518,144,False,14,62,0,66.86826,,44,0,18,16,5,0,,879,1700,0,11416,535
630.3672,,14,7,23,26,14,10,18,25,10,3,22,25,48,66,23,10,103,2518,144,False,14,62,0,66.88377,,44,0,18,16,5,0,,879,1700,0,11416,535
