ID,Points,numTotal,Preference,avgAir,avgTricks,avgSpeed,avgPoints,StdDevAir,StdDevTricks,StdDevSpeed,StdDevPoints
Ramp0,387,17,21,143.785720825195,0.928571403026581,38.0714263916016,27.642858505249,4.49985599517822,0.993913114070892,6.35785436630249,2.67694878578186
Ramp1,220,6,24,128.800003051758,1,47.4000015258789,44,5.80223989486694,0.998555481433868,10.0673503875732,10.1359739303589
Ramp2,436,14,30,236.18180847168,2.81818199157715,19.1818180084229,39.6363639831543,13.0201387405396,1.08177351951599,3.78340888023376,10.2391529083252
Speed0,210,10,40,18.6666660308838,0,91.4444427490234,23.3333339691162,7.86192417144775,0,5.27411079406738,3.71657252311707
Speed1,200,9,31,112.83332824707,0.666666686534882,109.33332824707,33.3333320617676,35.4800987243652,0.960438430309296,8.9276065826416,6.53474950790405
Speed2,180,5,22,63.2000007629395,0.200000002980232,98.5999984741211,36,5.01989555358887,0.7067511677742,26.7747440338135,2.67699456214905
Spike0,60,3,11,56,0,73.5,30,0,0,2.5,0
Spike1,195,5,27,49.25,0,82.5,48.75,2.77112746238709,0,10.582935333252,11.4440326690674
Spike2,175,5,22,52.75,0.25,83,43.75,2.70773816108704,0.433012694120407,2.08089566230774,6.73238229751587
Wall0,50,5,26,12.25,0,60,12.5,7.69268894195557,0,11.2112579345703,7.55013847351074
Wall1,0,6,16,0,0,56,0,0,0,0,0
Wall2,267,7,24,89.1999969482422,0.200000002980232,35.7999992370605,53.4000015258789,18.1639652252197,0.7067511677742,3.14262223243713,26.1658134460449
