ID,Time,Air,Tricks,Speed,Points
Ramp0,26.1223678588867,108,0,48,30
Ramp0,42.7623672485352,69,1,65,8
Ramp0,48.2223663330078,82,0,46,30
Ramp0,92.0823669433594,148,4,71,52
Ramp0,104.84236907959,449,0,3,30
Ramp0,114.722366333008,157,1,52,30
Ramp0,123.002365112305,154,4,65,64
Ramp0,151.442367553711,155,2,9,10
Ramp0,167.92236328125,239,3,13,78
Ramp0,238.242370605469,90,0,50,30
Ramp0,407.962371826172,151,2,6,30
Ramp1,251.882369995117,91,1,12,52
Ramp1,286.642364501953,154,4,64,50
Ramp1,294.662353515625,120,0,70,40
Ramp1,349.702362060547,145,1,61,40
Ramp1,362.662353515625,146,2,66,42
Ramp2,242.982360839844,154,3,40,86
Ramp2,337.682373046875,318,0,25,10
Ramp2,387.142364501953,289,9,14,60
Ramp2,397.162353515625,120,0,20,0
Ramp2,501.442352294922,248,4,27,46
Ramp2,590.462341308594,267,3,10,81
Speed0,39.602367401123,0,0,63,20
Speed0,76.1823654174805,0,0,59,20
Speed0,82.4423675537109,0,0,69,20
Speed0,85.7423706054688,0,0,77,0
Speed0,87.542366027832,0,0,86,20
Speed0,216.622360229492,20,0,104,0
Speed0,289.442352294922,0,0,79,20
Speed0,296.142364501953,0,0,82,20
Speed0,358.482360839844,0,0,48,20
Speed0,473.962371826172,0,0,86,20
Speed0,491.722351074219,0,0,94,0
Speed0,566.622375488281,0,0,62,20
Speed1,225.742370605469,61,0,137,20
Speed1,266.462371826172,438,10,69,90
Speed1,281.862365722656,35,0,121,20
Speed2,300.742370605469,51,1,88,50
Speed2,438.002349853516,51,0,63,40
Speed2,490.682373046875,56,0,100,20
Spike0,53.6423683166504,52,0,54,15
Spike0,57.502368927002,48,0,36,0
Spike0,67.2223663330078,43,0,55,0
Spike0,110.42236328125,56,0,71,30
Spike1,155.982360839844,57,0,60,90
Spike1,174.202362060547,53,0,76,15
Spike1,229.642364501953,66,0,80,30
Spike1,493.322357177734,56,0,130,45
Spike2,117.902366638184,57,0,69,45
Spike2,220.362365722656,34,0,72,45
Spike2,558.382385253906,21,0,38,0
Wall0,28.4023685455322,68,0,44,0
Wall0,85.1623687744141,69,1,78,6
Wall0,127.582366943359,64,0,77,0
Wall0,205.502365112305,51,1,56,12
Wall0,400.382354736328,71,0,6,0
Wall1,146.562362670898,41,0,37,25
Wall1,376.342346191406,108,1,70,62
Wall2,138.642364501953,222,1,11,87
Wall2,199.662368774414,117,0,63,75
Wall2,208.142364501953,54,0,48,75
Wall2,270.42236328125,64,0,66,75
Wall2,370.882354736328,102,1,50,75
